Date,portfolio_return,spy_return,active_return
2024-06-04,0.0018166747618555221,0.00111774169742751,0.0006989330644280121
2024-06-05,0.01215608141396356,0.011885286538725115,0.0002707948752384455
2024-06-06,0.00012021489670336886,-1.8709279545392477e-05,0.00013892417624876134
2024-06-07,-0.0009114774526904432,-0.0012156581825512047,0.0003041807298607615
2024-06-10,0.00247802487027287,0.0030897925971888895,-0.0006117677269160196
2024-06-11,0.002744994276837508,0.0024081026725715216,0.0003368916042659864
2024-06-12,0.008820852818724922,0.008213080638207026,0.0006077721805178952
2024-06-13,0.0025028069738275652,0.0020135328811594633,0.000489274092668102
2024-06-14,0.0003827165160963424,0.0006085511814017952,-0.00022583466530545283
2024-06-17,0.007671688723301135,0.00795864829453019,-0.0002869595712290552
2024-06-18,0.0024453579006961123,0.0025407055123127797,-9.534761161666743e-05
2024-06-20,-0.002904895365215542,-0.00271641746130602,-0.00018847790390952215
2024-06-21,-0.001674732621970205,-0.0013407061120768171,-0.0003340265098933878
2024-06-24,-0.003450319869405992,-0.003250512653033333,-0.00019980721637265914
2024-06-25,0.004222637168252652,0.0038508483762180745,0.0003717887920345773
2024-06-26,0.0021517296062864262,0.001248037323762441,0.0009036922825239853
2024-06-27,0.0007356920067963191,0.0015762949369151347,-0.0008406029301188156
2024-06-28,-0.003946986628697234,-0.003934877537230652,-1.2109091466581436e-05
2024-07-01,0.003051599707670921,0.0020578883736119824,0.0009937113340589385
2024-07-02,0.006103115694189102,0.006729854689488501,-0.0006267389952993993
2024-07-03,0.005094399106733569,0.004462518162005047,0.0006318809447285224
2024-07-05,0.0058290017731827464,0.005766470977847771,6.253079533497571e-05
2024-07-08,0.000869073449874419,0.0011539403636429135,-0.0002848669137684945
2024-07-09,0.0008600919888660285,0.0009723676546344873,-0.00011227566576845881
2024-07-10,0.010361534421962977,0.009895531655677692,0.0004660027662852853
2024-07-11,-0.00888216443252457,-0.008622834507458599,-0.00025932992506597086
2024-07-12,0.00528356548197298,0.006307657436101399,-0.001024091954128419
2024-07-15,0.002926781390162788,0.0027502318104990486,0.00017654957966373955
2024-07-16,0.0061761721128632836,0.005930080913369773,0.0002460911994935106
2024-07-17,-0.013649615242489331,-0.01402117447015827,0.00037155922766893973
2024-07-18,-0.007923093825208661,-0.007684813223276632,-0.00023828060193202896
2024-07-19,-0.006898335817036352,-0.006640604165301767,-0.00025773165173458533
2024-07-22,0.010615831955823411,0.010309924342275956,0.00030590761354745526
2024-07-23,-0.001561418826727763,-0.0015687460660562813,7.327239328518273e-06
2024-07-24,-0.023083377367039963,-0.022662370838181678,-0.0004210065288582851
2024-07-25,-0.004924595397596456,-0.005210392136385078,0.0002857967387886219
2024-07-26,0.010967664073394275,0.01119971183544255,-0.0002320477620482743
2024-07-29,0.0008427816007098393,0.000587779587347903,0.0002550020133619363
2024-07-30,-0.004983005052816984,-0.005066577985250231,8.357293243324744e-05
2024-07-31,0.01571126478360809,0.01625470242197591,-0.0005434376383678177
2024-08-01,-0.013253655343346585,-0.014160914265491042,0.0009072589221444573
2024-08-02,-0.017974986666655344,-0.018618386879309612,0.000643400212654268
2024-08-05,-0.030372811036050894,-0.02912381737354308,-0.0012489936625078128
2024-08-06,0.010417138508233307,0.009219646681390303,0.001197491826843004
2024-08-07,-0.007599226643176414,-0.0066839961423128536,-0.0009152305008635602
2024-08-08,0.023067242012176876,0.02311719436478521,-4.995235260833383e-05
2024-08-09,0.004825381072827139,0.004409753718971787,0.00041562735385535215
2024-08-12,0.0003535624737285936,0.0005254581184506169,-0.00017189564472202325
2024-08-13,0.016892741293039828,0.01644542365219892,0.0004473176408409073
2024-08-14,0.003821264506540701,0.0031548370815228655,0.0006664274250178354
2024-08-15,0.01624068060120191,0.017140361905951584,-0.0008996813047496728
2024-08-16,0.0022721157865121097,0.0022420918317906935,3.002395472141619e-05
2024-08-19,0.009963405486321495,0.009561144985421599,0.000402260500899896
2024-08-20,-0.0018677018184208548,-0.0016258914980240569,-0.00024181032039679792
2024-08-21,0.004131363734377915,0.0034364410660061573,0.0006949226683717578
2024-08-22,-0.008928815714501829,-0.00784846691775154,-0.001080348796750289
2024-08-23,0.01146245070670312,0.010625421484762532,0.0008370292219405887
2024-08-26,-0.003092118718048055,-0.0023837799197528042,-0.0007083387982952508
2024-08-27,0.001629807327700729,0.0013728762591089794,0.00025693106859174964
2024-08-28,-0.005894581350449519,-0.005805250927202188,-8.933042324733072e-05
2024-08-29,-0.0002733365996014839,8.96338507427874e-05,-0.0003629704503442713
2024-08-30,0.010190751248802749,0.00954620986593846,0.0006445413828642891
2024-09-03,-0.0209152421699578,-0.02057921276072827,-0.00033602940922952684
2024-09-04,-0.0016691539311505653,-0.002046876901344641,0.0003777229701940755
2024-09-05,-0.0028336504426207027,-0.0024321523711449133,-0.0004014980714757894
2024-09-06,-0.017170984844956223,-0.016830046442845803,-0.0003409384021104203
2024-09-09,0.01160506931355969,0.011196084697615571,0.000408984615944118
2024-09-10,0.004646344317723201,0.004355900025068804,0.0002904442926543972
2024-09-11,0.010679624407649206,0.010258946385845125,0.00042067802180408183
2024-09-12,0.007558643953437228,0.008423171995987966,-0.0008645280425507379
2024-09-13,0.0055676512100066924,0.00522262710382293,0.0003450241061837625
2024-09-16,0.001340326044127005,0.0014770129874017712,-0.00013668694327476625
2024-09-17,0.00039311123351354213,0.0004086797783009466,-1.5568544787404463e-05
2024-09-18,-0.002913251859855229,-0.002965951435339842,5.269957548461289e-05
2024-09-19,0.016925836778895437,0.017064491041375307,-0.00013865426247986964
2024-09-20,-0.001996398480917049,-0.0017287449719705084,-0.0002676535089465408
2024-09-23,0.0026443953579882574,0.002499043602226525,0.00014535175576173244
2024-09-24,0.0026582611946532834,0.002861222995878876,-0.00020296180122559258
2024-09-25,-0.0018925659494606042,-0.0022054527099499843,0.0003128867604893801
2024-09-26,0.0036920468070808536,0.003964638683935373,-0.00027259187685451953
2024-09-27,-0.0010211524171921252,-0.0014504715688140601,0.0004293191516219349
2024-09-30,0.004366648863502503,0.004007229298663706,0.000359419564838797
2024-10-01,-0.009384282057183786,-0.00895832532483809,-0.00042595673234569614
2024-10-02,-2.6255926297010946e-05,0.0004219725084146919,-0.00044822843471170284
2024-10-03,-0.0015331124856071835,-0.0018281767260073245,0.00029506424040014103
2024-10-04,0.009299538304328753,0.009087270490398813,0.00021226781392993943
2024-10-07,-0.009559938636626946,-0.00904035053668073,-0.0005195880999462159
2024-10-08,0.009753131353369008,0.00945754134781529,0.0002955900055537173
2024-10-09,0.00695631719568448,0.006926570504826257,2.9746690858222825e-05
2024-10-10,-0.0018615808108999419,-0.0017500610912019043,-0.00011151971969803752
2024-10-11,0.005905404802324892,0.005988267395711899,-8.286259338700745e-05
2024-10-14,0.00771295289174383,0.008178235187614735,-0.00046528229587090505
2024-10-15,-0.007363807607083217,-0.007769627818527525,0.0004058202114443077
2024-10-16,0.004697111608894823,0.004346497308902908,0.00035061429999191495
2024-10-17,-0.00034214034238482356,8.578339713571914e-05,-0.0004279237395205427
2024-10-18,0.0041196790979885,0.003846585926947199,0.0002730931710413012
2024-10-21,-0.0016650970735288993,-0.0016423109811971592,-2.2786092331740027e-05
2024-10-22,-0.00023023281415616892,-0.0005310922072517821,0.00030085939309561314
2024-10-23,-0.009437785776598004,-0.009137424564856667,-0.000300361211741337
2024-10-24,0.0022815345940259643,0.002162726927777525,0.00011880766624843908
2024-10-25,-0.00028704896372115847,-0.0003454826084204887,5.843364469933026e-05
2024-10-28,0.002654458534644319,0.0030915338881492005,-0.0004370753535048815
2024-10-29,0.0015640119438691147,0.0016183926419506278,-5.438069808151309e-05
2024-10-30,-0.0029478071697989798,-0.0030251245419649075,7.731737216592777e-05
2024-10-31,-0.018542557355195298,-0.019603270710941034,0.0010607133557457363
2024-11-01,0.004197070068153703,0.004220559958140857,-2.3489889987154088e-05
2024-11-04,-0.0028037252461527978,-0.002153906679928652,-0.0006498185662241456
2024-11-05,0.012414291541808427,0.012091708046168215,0.00032258349564021245
2024-11-06,0.02519148371383087,0.024865585678215618,0.0003258980356152519
2024-11-07,0.007577467368392205,0.007732271136789315,-0.00015480376839711006
2024-11-08,0.004264595637502207,0.004331637402957833,-6.704176545562629e-05
2024-11-11,0.0009304526003079698,0.0009529298360098082,-2.2477235701838386e-05
2024-11-12,-0.0027627936849015954,-0.0031064472321096215,0.00034365354720802604
2024-11-13,0.0002647661958295447,0.00048566537717964486,-0.00022089918135010018
2024-11-14,-0.0058139273425864965,-0.006430121854694826,0.0006161945121083293
2024-11-15,-0.013197107830248946,-0.01280850218584828,-0.000388605644400665
2024-11-18,0.004192700871172073,0.004097381706267278,9.531916490479464e-05
2024-11-19,0.004248418150665839,0.0036554827170298676,0.000592935433635971
2024-11-20,-4.2474209640352834e-05,0.00033869381016549127,-0.0003811680198058441
2024-11-21,0.004999214109246079,0.0053683415882601615,-0.0003691274790140822
2024-11-22,0.0034039302409330967,0.003099488375636561,0.0003044418652965357
2024-11-25,0.0030024641245605813,0.0033920479412503646,-0.0003895838166897833
2024-11-26,0.006086070760085935,0.005221376941263234,0.0008646938188227012
2024-11-27,-0.003825986412065136,-0.003029956675746681,-0.0007960297363184547
2024-11-29,0.005772660712953071,0.006212168654423644,-0.00043950794147057295
2024-12-02,0.0024999414743698553,0.0017922584580638556,0.0007076830163059997
2024-12-03,0.0006825688413629516,0.0004638854809093651,0.00021868336045358647
2024-12-04,0.006236943508937517,0.006209500212288388,2.744329664912913e-05
2024-12-05,-0.001546868788712526,-0.00164570260080521,9.883381209268411e-05
2024-12-06,0.002592992420219387,0.0018957391595642026,0.0006972532606551846
2024-12-09,-0.00587915311786989,-0.005149626292031972,-0.0007295268258379175
2024-12-10,-0.002840918296333498,-0.0031091188730399955,0.00026820057670649735
2024-12-11,0.008334446975579437,0.0077306637810579115,0.0006037831945215257
2024-12-12,-0.005364977454308814,-0.005152593115945736,-0.0002123843383630775
2024-12-13,0.0001077995100960728,-0.0001987246258569053,0.0003065241359529781
2024-12-16,0.004105388514269802,0.004269983995014881,-0.00016459548074507918
2024-12-17,-0.0036684111725098665,-0.004119951004549094,0.0004515398320392274
2024-12-18,-0.02953063818768551,-0.029803473706515593,0.0002728355188300821
2024-12-19,-0.001033441947181717,-0.000306999319557244,-0.0007264426276244729
2024-12-20,0.010951674957825475,0.01201088957923413,-0.0010592146214086547
2024-12-23,0.007635240699333465,0.005988323763746806,0.0016469169355866594
2024-12-24,0.011114025188163072,0.011115065448212613,-1.0402600495416914e-06
2024-12-26,-0.0002940215381893741,6.652365111459169e-05,-0.00036054518930396577
2024-12-27,-0.011025205569749784,-0.010526513060112985,-0.0004986925096367983
2024-12-30,-0.010624300405792401,-0.011411712672685148,0.000787412266892747
2024-12-31,-0.004343586031372296,-0.0036379457138790983,-0.000705640317493198
2025-01-02,-0.002101042809026935,-0.002457043731384778,0.0003560009223578433
2025-01-03,0.012818014095108408,0.012503472598431431,0.0003145414966769771
2025-01-06,0.005817177796377248,0.005760666087019084,5.651170935816376e-05
2025-01-07,-0.011485338943227355,-0.011304118200672453,-0.00018122074255490228
2025-01-08,0.001429481423406155,0.0014609389751862878,-3.1457551780132795e-05
2025-01-10,-0.01523042220330787,-0.015267481874933542,3.705967162567249e-05
2025-01-13,0.0013880326967313456,0.0015505471876331445,-0.00016251449090179892
2025-01-14,0.00078181012657101,0.0013758227325151307,-0.0005940126059441206
2025-01-15,0.018848491615060182,0.01818998067369071,0.000658510941369473
2025-01-16,-0.002456217867419669,-0.001922965434359436,-0.0005332524330602332
2025-01-17,0.010150673768349223,0.010039847926063716,0.00011082584228550713
2025-01-21,0.008733590110936301,0.00915337711919939,-0.00041978700826308946
2025-01-22,0.0061785519932659036,0.005621571292272476,0.0005569807009934277
2025-01-23,0.005403475768974247,0.005458124141488607,-5.464837251436053e-05
2025-01-24,-0.0027856197601427166,-0.002919379805443101,0.00013376004530038423
2025-01-27,-0.014727420137492448,-0.014145267289494612,-0.0005821528479978359
2025-01-28,0.00949491913178282,0.008592344588856049,0.000902574542926771
2025-01-29,-0.004770050654616499,-0.004483022040526308,-0.00028702861409019096
2025-01-30,0.005086049013037295,0.005367181849862845,-0.0002811328368255506
2025-01-31,-0.004941333767377871,-0.005321847370101107,0.00038051360272323576
2025-02-03,-0.007649064495350665,-0.006729751225148517,-0.0009193132702021477
2025-02-04,0.007358368295861144,0.006708327541154135,0.0006500407547070089
2025-02-05,0.0037120174012761904,0.004054706329101654,-0.00034268892782546344
2025-02-06,0.0037638339146094943,0.003475613674087885,0.0002882202405216092
2025-02-07,-0.009511168511178406,-0.009153582388062631,-0.00035758612311577453
2025-02-10,0.00698595440820335,0.006791192125803924,0.00019476228239942613
2025-02-11,0.00040326513577302345,0.000760531944440368,-0.00035726680866734453
2025-02-12,-0.002498847659753713,-0.0032214928773622864,0.0007226452176085736
2025-02-13,0.010545865895794438,0.010557465543251876,-1.1599647457437648e-05
2025-02-14,0.00015011634717209608,-4.9152160770615794e-05,0.00019926850794271188
2025-02-18,0.0025974546354877396,0.002935868815777898,-0.0003384141802901582
2025-02-19,0.002210337790405343,0.0023550445617528393,-0.00014470677134749638
2025-02-20,-0.004088661690014657,-0.004160464644991091,7.180295497643402e-05
2025-02-21,-0.016898639522699273,-0.01710398133557789,0.00020534181287861636
2025-02-24,-0.005080505206058791,-0.0045505827357145145,-0.0005299224703442761
2025-02-25,-0.004881014037416935,-0.004973053296503771,9.203925908683568e-05
2025-02-26,0.00015606739719244335,0.0005046465936875411,-0.0003485791964950977
2025-02-27,-0.016204000944579612,-0.01596193074154484,-0.0002420702030347735
2025-02-28,0.016255836326591444,0.015605821812948895,0.0006500145136425495
2025-03-03,-0.017678503023611042,-0.01752007925928789,-0.0001584237643231512
2025-03-04,-0.012164679632585763,-0.011836893452684794,-0.00032778617990096917
2025-03-05,0.011123187059973816,0.010747808210532117,0.0003753788494416984
2025-03-06,-0.01788351961520764,-0.017751102879487224,-0.00013241673572041493
2025-03-07,0.00562149350278427,0.0056047548786040124,1.6738624180257476e-05
2025-03-10,-0.02712036824893355,-0.02663534370144982,-0.00048502454748372906
2025-03-11,-0.007487488333287875,-0.008313178432945767,0.0008256900996578918
2025-03-12,0.005137403712962857,0.005306776431826643,-0.0001693727188637863
2025-03-13,-0.014041272483589653,-0.01333052797936185,-0.0007107445042278029
2025-03-14,0.02160316583626929,0.02065582868057092,0.0009473371556983703
2025-03-17,0.006391029172377883,0.007711215109664327,-0.0013201859372864435
2025-03-18,-0.010721767184233889,-0.010808446655089399,8.667947085551006e-05
2025-03-19,0.010955838127979293,0.010890895685803592,6.494244217570069e-05
2025-03-20,-0.0017359899976055737,-0.002891692811274549,0.001155702813668975
2025-03-21,0.0009426930432042506,0.0003298107530131933,0.0006128822901910573
2025-03-24,0.01771735577802319,0.017908555198050014,-0.0001911994200268219
2025-03-25,0.0016192950982655732,0.0024037742901859005,-0.0007844791919203273
2025-03-26,-0.011276639714995955,-0.011938126986071662,0.0006614872710757076
2025-03-27,-0.0033147604648084213,-0.0026556432337285774,-0.0006591172310798439
2025-03-28,-0.019678725248653953,-0.020138390607440493,0.00045966535878654013
2025-03-31,0.005458816923203228,0.00671277169810125,-0.0012539547748980215
2025-04-01,0.0038388056475208874,0.002824468752555598,0.0010143368949652896
2025-04-02,0.006681781698205074,0.00632832407041195,0.00035345762779312364
2025-04-03,-0.04847783545567283,-0.04928069709227745,0.0008028616366046182
2025-04-04,-0.05965986968648808,-0.05854306726048053,-0.0011168024260075488
2025-04-07,-0.00212507364197174,-0.0017811321197329644,-0.0003439415222387756
2025-04-08,-0.01571594245602327,-0.01566283611567232,-5.310634035095296e-05
2025-04-09,0.09563810486409037,0.10501934995636097,-0.009381245092270604
2025-04-10,-0.034335317349950774,-0.04381910665097133,0.009483789301020555
2025-04-11,0.018326974782000308,0.017842825299162257,0.0004841494828380505
2025-04-14,0.007804707066385769,0.009701552505080091,-0.0018968454386943216
2025-04-15,-0.0015770023611696026,-0.0028009238239182777,0.001223921462748675
2025-04-16,-0.02272714636642009,-0.02222803272207108,-0.0004991136443490106
2025-04-17,0.0012634448237217515,0.0014268092873082061,-0.00016336446358645464
2025-04-21,-0.023699222240062146,-0.023802643664465384,0.00010342142440323762
2025-04-22,0.02504644958328289,0.026017697286444985,-0.000971247703162096
2025-04-23,0.016976090478006304,0.015495355748962103,0.001480734729044201
2025-04-24,0.02041640914778527,0.021049134902774158,-0.000632725754988888
2025-04-25,0.00775946640077083,0.007225151050962442,0.0005343153498083885
2025-04-28,0.0005572711161675444,0.00038141420809401083,0.00017585690807353353
2025-04-29,0.005836350655307113,0.006299340378101537,-0.00046298972279442373
2025-04-30,0.0014032770068155213,0.000396812712974981,0.0010064642938405403
2025-05-01,0.006517231759474095,0.007086915718260034,-0.0005696839587859392
2025-05-02,0.014676577285022127,0.014844241310975725,-0.0001676640259535983
2025-05-05,-0.006422275726894484,-0.005734294466325229,-0.0006879812605692544
2025-05-06,-0.007741069532218518,-0.008358430352621848,0.0006173608204033303
2025-05-07,0.004285176019450209,0.00420554784974847,7.962816970173876e-05
2025-05-08,0.0056648395548161085,0.006967790512363292,-0.0013029509575471837
2025-05-09,-0.0005839047917132797,-0.0012741154091596707,0.000690210617446391
2025-05-12,0.03280586426109803,0.03304739833427317,-0.00024153407317514114
2025-05-13,0.007396138269886404,0.006603834423700716,0.0007923038461856878
2025-05-14,0.0013397092084707347,0.0012780596636838837,6.164954478685104e-05
2025-05-15,0.004175481955816964,0.004884342398821628,-0.0007088604430046646
2025-05-16,0.007177987620601496,0.006334078244299102,0.0008439093763023941
2025-05-19,0.0010288255400618981,0.0010938140906693317,-6.498855060743354e-05
2025-05-20,-0.0038356042377758457,-0.003362128049795521,-0.0004734761879803249
2025-05-21,-0.016132403852732687,-0.01685079340484308,0.000718389552110392
2025-05-22,-0.0003427917567037937,0.0003946470773714683,-0.000737438834075262
2025-05-23,-0.0066898334519208316,-0.006825886893621624,0.00013605344170079282
2025-05-27,0.02044800871417079,0.020790776540780653,-0.00034276782660986466
2025-05-28,-0.005453190610402464,-0.005785518908830278,0.00033232829842781437
2025-05-29,0.003973467605673723,0.0039473827948730555,2.608481080066706e-05
2025-05-30,4.7686063161087394e-05,-0.0011184568183596477,0.001166142881520735
2025-06-02,0.004362825955236403,0.005633111214039088,-0.0012702852588026853
2025-06-03,0.005670203327416621,0.005702380880463043,-3.217755304642158e-05
2025-06-04,4.6258894152996934e-05,-0.0002683402981673577,0.00031459919232035467
2025-06-05,-0.005296652413416492,-0.004832872149647116,-0.0004637802637693757
2025-06-06,0.010447277092832325,0.010268979858962801,0.00017829723386952358
2025-06-09,0.0011657605362326224,0.0009012828881442836,0.0002644776480883388
2025-06-10,0.0056596237999575645,0.005669767615193333,-1.0143815235768433e-05
2025-06-11,-0.002682071006928171,-0.0028521190306726174,0.00017004802374444641
2025-06-12,0.0039027927840051724,0.003974329163849877,-7.153637984470438e-05
2025-06-13,-0.011030164607927455,-0.01118006439646746,0.00014989978854000434
2025-06-16,0.009354516661953154,0.009514299887150468,-0.00015978322519731407
2025-06-17,-0.00819383649292351,-0.008545134095127027,0.00035129760220351663
2025-06-18,-0.0003903065498734532,-0.00015063575417118003,-0.00023967079570227316
2025-06-20,-0.001977895151793186,-0.002348535817909503,0.0003706406661163168
2025-06-23,0.009575191326543971,0.009877375905910313,-0.00030218457936634184
2025-06-24,0.010974271866848304,0.011047208993087754,-7.29371262394498e-05
2025-06-25,0.00017801339319245568,0.0005603646306042709,-0.0003823512374118152
2025-06-26,0.007921749846571747,0.007823779874487347,9.796997208440066e-05
2025-06-27,0.005430341862357912,0.0049683317640052405,0.00046201009835267117
2025-06-30,0.005109158654815452,0.004781206068339872,0.0003279525864755802
2025-07-01,-0.001424353532046712,-0.0003235797161743603,-0.0011007738158723517
2025-07-02,0.0048392891284595365,0.0045333761723596044,0.00030591295609993206
2025-07-03,0.008550510349309407,0.007881385172987976,0.000669125176321431
2025-07-07,-0.0077386056837215325,-0.0074522132118458595,-0.000286392471875673
2025-07-08,-0.0008656337603280605,-0.0005476171019968001,-0.00031801665833126034
2025-07-09,0.006255642982966814,0.005996626767211355,0.00025901621575545944
2025-07-10,0.0029657077856594057,0.002820211585405019,0.0001454962002543866
2025-07-11,-0.003234715752775121,-0.003515227505248797,0.00028051175247367603
2025-07-14,0.0014157298166083325,0.0019081170382848622,-0.0004923872216765297
2025-07-15,-0.0036894088824589413,-0.004273265144196681,0.0005838562617377393
2025-07-16,0.0032086344202419,0.0033431911185151097,-0.00013455669827320974
2025-07-17,0.0051277200854898215,0.006119689977517551,-0.0009919698920277291
2025-07-18,-0.00010054251249459471,-0.0007324129021104575,0.0006318703896158628
2025-07-21,0.0015520674529723364,0.001896175165666536,-0.0003441077126941996
2025-07-22,0.0003549540943201744,0.0001431211632245688,0.00021183293109560558
2025-07-23,0.007759734140566263,0.00850744324203112,-0.0007477091014648574
2025-07-24,0.00072732860654662,0.00033114960935609616,0.0003961789971905238
2025-07-25,0.0038207628849698107,0.004224349640319147,-0.0004035867553493365
2025-07-28,0.000368288882506717,-0.0002511001451916961,0.0006193890276984131
2025-07-29,-0.0028175628555706356,-0.0026376486020820433,-0.0001799142534885923
2025-07-30,-0.0008010971366573603,-0.001259331011043141,0.00045823387438578074
2025-07-31,-0.003433076594541735,-0.0037512265266995692,0.0003181499321578342
2025-08-01,-0.016108260775367072,-0.016390466901213152,0.0002822061258460802
2025-08-04,0.014958627438126988,0.015199913193138181,-0.00024128575501119326
2025-08-05,-0.004519916380137962,-0.005069966077998811,0.0005500496978608493
2025-08-06,0.0074949921987896,0.007659581475386812,-0.00016458927659721186
2025-08-07,-0.0008140331124498595,-0.000837526803775912,2.3493691326052584e-05
2025-08-08,0.008401497365025703,0.007797475344291982,0.0006040220207337212
2025-08-11,-0.0023657852322980207,-0.0019774432364148,-0.0003883419958832209
2025-08-12,0.011418343748804145,0.010646017662282237,0.000772326086521908
2025-08-13,0.00298342035834337,0.003423147456803166,-0.0004397270984597963
2025-08-14,0.0005809767117965395,9.296545483872265e-05,0.0004880112569578169
2025-08-15,-0.0026978482705660163,-0.002341290080229208,-0.00035655819033680826
2025-08-18,-0.00025248077310432174,-0.00021744013365154746,-3.504063945277428e-05
2025-08-19,-0.005950883435113832,-0.0054252252305696524,-0.0005256582045441794
2025-08-20,-0.0025914009060809522,-0.0026570836306466505,6.56827245656983e-05
2025-08-21,-0.003856531973625214,-0.004011725826335022,0.0001551938527098078
2025-08-22,0.01513465109009988,0.015356788214081707,-0.00022213712398182726
2025-08-25,-0.004168857982469536,-0.0044010616726667395,0.00023220369019720348
2025-08-26,0.004205550984622047,0.004186940142142603,1.861084247944348e-05
2025-08-27,0.0023507136617915312,0.0022785132820093423,7.22003797821889e-05
2025-08-28,0.0031121978023232358,0.003541362732142783,-0.0004291649298195474
2025-08-29,-0.006353812924184901,-0.0059636816039791984,-0.0003901313202057024
2025-09-02,-0.006676940626064222,-0.007410200132466738,0.0007332595064025154
2025-09-03,0.005347943131082005,0.005419463056600904,-7.151992551889929e-05
2025-09-04,0.008539314102154508,0.008357456059411517,0.00018185804274299146
2025-09-05,-0.003077448499251164,-0.0028962430390079286,-0.00018120546024323527
2025-09-08,0.0021282725418794264,0.0024566370092480305,-0.00032836446736860415
2025-09-09,0.002920112286228153,0.002311825610804341,0.0006082866754238119
2025-09-10,0.0033498954173625693,0.00289075963033647,0.0004591357870260991
2025-09-11,0.008301921730880988,0.008310359891924524,-8.438161043535647e-06
2025-09-12,-0.00014508773342051298,-0.0003347065098450175,0.0001896187764245045
2025-09-15,0.005139326693333752,0.005323952420932088,-0.00018462572759833564
2025-09-16,-0.001114354650814356,-0.0013767927852816886,0.0002624381344673325
2025-09-17,-0.0010847299307948485,-0.0012424352925486382,0.00015770536175378964
2025-09-18,0.004735104009062266,0.004672351764394733,6.275224466753288e-05
2025-09-19,0.004989505486336217,0.004952968179340322,3.653730699589453e-05
2025-09-22,0.004613978785995081,0.004731007968096224,-0.00011702918210114259
2025-09-23,-0.005647724474021908,-0.0054434748398075605,-0.0002042496342143478
2025-09-24,-0.002834147758566895,-0.003181633452613686,0.00034748569404679077
2025-09-25,-0.004832127937918805,-0.0046134974884720625,-0.00021863044944674288
2025-09-26,0.005716524745707833,0.005729144366994232,-1.2619621286399235e-05
2025-09-29,0.0020209292616843776,0.0028103664411398555,-0.0007894371794554779
2025-09-30,0.004049402293053998,0.0037668667591119753,0.00028253553394202297
2025-10-01,0.0036046059063307248,0.0034075694259330103,0.0001970364803977145
2025-10-02,0.0005503070615459194,0.001151711603039951,-0.0006014045414940316
2025-10-03,0.00013290527192632556,-1.4767362221612679e-05,0.00014767263414793824
2025-10-06,0.0036995420982304716,0.003586228910336109,0.0001133131878943627
2025-10-07,-0.0037758558402546743,-0.003707492250961897,-6.836358929277744e-05
2025-10-08,0.0059567335462436,0.005963052412792269,-6.318866548668707e-06
2025-10-09,-0.00247786232851532,-0.0028970083792374535,0.00041914605072213354
2025-10-10,-0.02720020977766639,-0.02702782789908964,-0.00017238187857674878
2025-10-13,0.01578774868666002,0.015344074693208754,0.00044367399345126776
2025-10-14,-0.0017790997808175976,-0.0012216548034567065,-0.000557444977360891
2025-10-15,0.004308614396663998,0.004439615866679292,-0.00013100147001529356
2025-10-16,-0.006046916680304987,-0.006810260525524803,0.0007633438452198157
2025-10-17,0.005308476763273155,0.005676300358907982,-0.0003678235956348268
2025-10-20,0.010837216531310862,0.010400475399621634,0.00043674113168922814
2025-10-21,-0.00016712514497131865,-1.4995920012528252e-05,-0.0001521292249587904
2025-10-22,-0.005300617030000999,-0.005198815962920711,-0.00010180106708028783
2025-10-23,0.005763740992346079,0.005929891190499692,-0.00016615019815361277
