Date,it_cs_5pp_return,nport_base_return,spy_return,active
2024-08-02,-0.01872420229685028,-0.01795927720373109,-0.018618386879309612,-0.0001058154175406674
2024-08-05,-0.02962104103067375,-0.030057376859225462,-0.02912381737354308,-0.0004972236571306674
2024-08-06,0.010596727321835982,0.010396698924883697,0.009219646681390303,0.0013770806404456784
2024-08-07,-0.007576947919806926,-0.007518795176310498,-0.0066839961423128536,-0.0008929517774940721
2024-08-08,0.02323578095391133,0.022881001132388876,0.02311719436478521,0.0001185865891261198
2024-08-09,0.005100907702205565,0.004731174448514045,0.004409753718971787,0.0006911539832337782
2024-08-12,-0.00026681863789559636,0.00016503218214154375,0.0005254581184506169,-0.0007922767563462133
2024-08-13,0.016819901019152532,0.016731328189213603,0.01644542365219892,0.0003744773669536114
2024-08-14,0.0034745906063108657,0.0038172413748263877,0.0031548370815228655,0.00031975352478800026
2024-08-15,0.01648864523030745,0.016190956599057612,0.017140361905951584,-0.0006517166756441345
2024-08-16,0.002346397124746972,0.002191074829377675,0.0022420918317906935,0.00010430529295627844
2024-08-19,0.00999819357994989,0.009896379032846245,0.009561144985421599,0.0004370485945282901
2024-08-20,-0.0018961651786460303,-0.0018624699738528097,-0.0016258914980240569,-0.0002702736806219734
2024-08-21,0.004759078784658064,0.004290974243296928,0.0034364410660061573,0.0013226377186519069
2024-08-22,-0.009119131716465735,-0.008758993391337748,-0.00784846691775154,-0.001270664798714195
2024-08-23,0.011696611178287585,0.011452054696886862,0.010625421484762532,0.0010711896935250535
2024-08-26,-0.0029643178617030615,-0.0029273619181309197,-0.0023837799197528042,-0.0005805379419502573
2024-08-27,0.0016082471425963936,0.0017236913789877024,0.0013728762591089794,0.00023537088348741424
2024-08-28,-0.006145483422341835,-0.005833525080907455,-0.005805250927202188,-0.00034023249513964737
2024-08-29,-9.283354861432191e-06,-5.96999150692176e-05,8.96338507427874e-05,-9.891720560421959e-05
2024-08-30,0.010266073847496024,0.010195733140310737,0.00954620986593846,0.0007198639815575638
2024-09-03,-0.021512262510324606,-0.02076331262802335,-0.02057921276072827,-0.0009330497495963347
2024-09-04,-0.00143287519503916,-0.0014879081411176994,-0.002046876901344641,0.0006140017063054808
2024-09-05,-0.00310453300353844,-0.0030395277589150642,-0.0024321523711449133,-0.0006723806323935266
2024-09-06,-0.017130248772617936,-0.016920555508965516,-0.016830046442845803,-0.0003002023297721326
2024-09-09,0.01146971781581047,0.011617847367541512,0.011196084697615571,0.00027363311819489887
2024-09-10,0.004238194843206324,0.0045188051032885885,0.004355900025068804,-0.00011770518186248
2024-09-11,0.010459680689125927,0.010448225793786847,0.010258946385845125,0.00020073430328080254
2024-09-12,0.007547663600929283,0.007504560663213406,0.008423171995987966,-0.0008755083950586825
2024-09-13,0.006201240952231992,0.005545917655080413,0.00522262710382293,0.0009786138484090623
2024-09-16,0.0017837998987783343,0.0015523487447075854,0.0014770129874017712,0.00030678691137656306
2024-09-17,0.00047417879517832673,0.0001660461470666291,0.0004086797783009466,6.549901687738014e-05
2024-09-18,-0.002885463528519469,-0.0029524611340328434,-0.002965951435339842,8.048790682037288e-05
2024-09-19,0.016667998015744652,0.016769548781788206,0.017064491041375307,-0.0003964930256306551
2024-09-20,-0.0020895900435818917,-0.0019193248445166671,-0.0017287449719705084,-0.0003608450716113833
2024-09-23,0.0028797904721233336,0.002782391996098766,0.002499043602226525,0.0003807468698968086
2024-09-24,0.0029617650783244666,0.002590157602661773,0.002861222995878876,0.00010054208244559062
2024-09-25,-0.00214612385931368,-0.0019371950091118645,-0.0022054527099499843,5.9328850636304435e-05
2024-09-26,0.004879867377751479,0.004082179964390002,0.003964638683935373,0.0009152286938161058
2024-09-27,-0.0009324598053305263,-0.0010928444842259993,-0.0014504715688140601,0.0005180117634835339
2024-09-30,0.003881699201618176,0.004269959402615232,0.004007229298663706,-0.00012553009704553003
2024-10-01,-0.009484021432509152,-0.009259414524457393,-0.00895832532483809,-0.0005256961076710621
2024-10-02,0.00030530414656802855,5.83708136433519e-06,0.0004219725084146919,-0.00011666836184666337
2024-10-03,-0.0017582021792709778,-0.00166738873520573,-0.0018281767260073245,6.997454673634673e-05
2024-10-04,0.009221048187910917,0.009202631704412715,0.009087270490398813,0.00013377769751210349
2024-10-07,-0.00945551024523176,-0.009670889809812244,-0.00904035053668073,-0.00041515970855103036
2024-10-08,0.009704546404882358,0.009776707514649248,0.00945754134781529,0.0002470050570670679
2024-10-09,0.007167449806296431,0.007074320490860667,0.006926570504826257,0.00024087930147017374
2024-10-10,-0.002347235445872419,-0.001927226497903314,-0.0017500610912019043,-0.0005971743546705145
2024-10-11,0.006099721202208016,0.005938481110897376,0.005988267395711899,0.00011145380649611649
2024-10-14,0.007618885326083877,0.007709386923787646,0.008178235187614735,-0.0005593498615308586
2024-10-15,-0.00732928263759571,-0.007281125434750732,-0.007769627818527525,0.00044034518093181464
2024-10-16,0.004439785522692951,0.004696302482639906,0.004346497308902908,9.328821379004336e-05
2024-10-17,-0.0001430117662112478,-0.00012160174802955406,8.578339713571914e-05,-0.00022879516334696696
2024-10-18,0.004064996866639346,0.004099826430109781,0.003846585926947199,0.00021841093969214662
2024-10-21,-0.002121063334958777,-0.0018018889679950576,-0.0016423109811971592,-0.0004787523537616179
2024-10-22,-0.0005503071204287475,-0.00038070425488655717,-0.0005310922072517821,-1.9214913176965396e-05
2024-10-23,-0.009082649853849377,-0.009195265681180929,-0.009137424564856667,5.477471100728999e-05
2024-10-24,0.0020491461325036924,0.0020715387179608,0.002162726927777525,-0.00011358079527383274
2024-10-25,-4.574137587910911e-05,-0.0003258907451559288,-0.0003454826084204887,0.0002997412325413796
2024-10-28,0.0027975205743186937,0.002707363711408218,0.0030915338881492005,-0.0002940133138305068
2024-10-29,0.0023966810045311085,0.0015095381667001005,0.0016183926419506278,0.0007782883625804806
2024-10-30,-0.0036180208728474007,-0.0031090871808250394,-0.0030251245419649075,-0.0005928963308824932
2024-10-31,-0.017746615240658112,-0.018572102161739715,-0.019603270710941034,0.0018566554702829224
2024-11-01,0.004240772732590445,0.004073301220144199,0.004220559958140857,2.0212774449588147e-05
2024-11-04,-0.0025200407376206545,-0.0027913185710020357,-0.002153906679928652,-0.0003661340576920024
2024-11-05,0.012272917610970244,0.012225617707772151,0.012091708046168215,0.00018120956480202968
2024-11-06,0.025714092871585097,0.0252959359930206,0.024865585678215618,0.0008485071933694785
2024-11-07,0.007793577545189462,0.007374710939278348,0.007732271136789315,6.130640840014672e-05
2024-11-08,0.0035661130463325477,0.004231791877996963,0.004331637402957833,-0.0007655243566252854
2024-11-11,0.0012167815495351783,0.0009931016022862865,0.0009529298360098082,0.00026385171352537014
2024-11-12,-0.002631244377592598,-0.002729177275990398,-0.0031064472321096215,0.00047520285451702364
2024-11-13,0.00010623777717312407,0.0003950239717024247,0.00048566537717964486,-0.0003794276000065208
2024-11-14,-0.0056608954194513,-0.005984629937863544,-0.006430121854694826,0.0007692264352435257
2024-11-15,-0.013612979163202199,-0.012994420696497803,-0.01280850218584828,-0.0008044769773539184
2024-11-18,0.004448470277657213,0.004084874868374382,0.004097381706267278,0.00035108857138993477
2024-11-19,0.004161602904061471,0.003983954290713926,0.0036554827170298676,0.0005061201870316034
2024-11-20,0.0006028794396422472,4.3336671177803487e-05,0.00033869381016549127,0.0002641856294767559
2024-11-21,0.006179424579586406,0.005263543646345865,0.0053683415882601615,0.0008110829913262445
2024-11-22,0.003647592400030894,0.0034477318717697223,0.003099488375636561,0.0005481040243943331
2024-11-25,0.003452212535236023,0.0030292919684779965,0.0033920479412503646,6.016459398565854e-05
2024-11-26,0.005289634703973666,0.005936841563026271,0.005221376941263234,6.825776271043252e-05
2024-11-27,-0.003939151582359903,-0.003743953466592983,-0.003029956675746681,-0.0009091949066132214
2024-11-29,0.0057054431516012395,0.005701665231286573,0.006212168654423644,-0.0005067255028224048
2024-12-02,0.0030589374548922496,0.002413979246462841,0.0017922584580638556,0.001266678996828394
2024-12-03,0.0005104873578891294,0.00041040193541461026,0.0004638854809093651,4.660187697976426e-05
2024-12-04,0.006186355748230183,0.00617021925618302,0.006209500212288388,-2.3144464058205173e-05
2024-12-05,-0.0021363816024717636,-0.0017638117616649324,-0.00164570260080521,-0.0004906790016665536
2024-12-06,0.0030680377801297416,0.002560918487761041,0.0018957391595642026,0.001172298620565539
2024-12-09,-0.006789623504950455,-0.00606990958427827,-0.005149626292031972,-0.001639997212918483
2024-12-10,-0.003068676282410935,-0.002919974880324748,-0.0031091188730399955,4.0442590629060325e-05
2024-12-11,0.00818171406944882,0.008140611432200856,0.0077306637810579115,0.0004510502883909081
2024-12-12,-0.004720831013028948,-0.005355953993751464,-0.005152593115945736,0.0004317621029167884
2024-12-13,-0.0005459391100113139,-5.756234606822549e-06,-0.0001987246258569053,-0.0003472144841544086
2024-12-16,0.0037989672840286395,0.003843808828589968,0.004269983995014881,-0.00047101671098624155
2024-12-17,-0.003913238939792579,-0.003731524529410316,-0.004119951004549094,0.00020671206475651478
2024-12-18,-0.029455152491537705,-0.029438119941168663,-0.029803473706515593,0.0003483212149778883
2024-12-19,-0.001100826720130201,-0.0007547036309762444,-0.000306999319557244,-0.000793827400572957
2024-12-20,0.011059461420771821,0.01086746624354393,0.01201088957923413,-0.0009514281584623082
2024-12-23,0.0068787679575319505,0.007360790427427615,0.005988323763746806,0.0008904441937851448
2024-12-24,0.010853984547032696,0.011005996688964967,0.011115065448212613,-0.0002610809011799175
2024-12-26,-0.00034537367653336975,-0.00033159882491563055,6.652365111459169e-05,-0.00041189732764796143
2024-12-27,-0.01083997620261787,-0.010932818047620417,-0.010526513060112985,-0.00031346314250488456
2024-12-30,-0.010769632440478977,-0.01060980019254498,-0.011411712672685148,0.0006420802322061707
2024-12-31,-0.004131751448698152,-0.004201165862985111,-0.0036379457138790983,-0.0004938057348190536
2025-01-02,-0.0018994855327746688,-0.002210034113588118,-0.002457043731384778,0.0005575581986101094
2025-01-03,0.012622567418504586,0.012688887433355925,0.012503472598431431,0.00011909482007315536
2025-01-06,0.005896633668510975,0.005612958814632686,0.005760666087019084,0.00013596758149189096
2025-01-07,-0.011037187299640745,-0.011126696507302846,-0.011304118200672453,0.00026693090103170787
2025-01-08,0.0011094017413427729,0.0015901369800221494,0.0014609389751862878,-0.00035153723384351494
2025-01-10,-0.015669685326456576,-0.015277640189122614,-0.015267481874933542,-0.0004022034515230345
2025-01-13,0.0014104724361318518,0.0015399452366334256,0.0015505471876331445,-0.00014007475150129263
2025-01-14,0.00155705770420567,0.0011086395891613037,0.0013758227325151307,0.0001812349716905394
2025-01-15,0.017851628765273714,0.018433875221359326,0.01818998067369071,-0.00033835190841699503
2025-01-16,-0.0020916188818298712,-0.0021044447164368313,-0.001922965434359436,-0.00016865344747043522
2025-01-17,0.010084239079683331,0.010029358049582581,0.010039847926063716,4.439115361961482e-05
2025-01-21,0.009128091957033988,0.008837812316150809,0.00915337711919939,-2.5285162165402525e-05
2025-01-22,0.0065367505862819735,0.006132900998932032,0.005621571292272476,0.0009151792940094976
2025-01-23,0.005168963522456288,0.005327603755597854,0.005458124141488607,-0.00028916061903231944
2025-01-24,-0.0025120462697812425,-0.0027785655796998656,-0.002919379805443101,0.00040733353566185836
2025-01-27,-0.014254503600959189,-0.014595279484922513,-0.014145267289494612,-0.00010923631146457675
2025-01-28,0.008883419493650496,0.009271005883434222,0.008592344588856049,0.0002910749047944465
2025-01-29,-0.00419530164976627,-0.0046796395122116275,-0.004483022040526308,0.00028772039076003803
2025-01-30,0.005052482081548624,0.005292383343017293,0.005367181849862845,-0.00031469976831422115
2025-01-31,-0.0045107226606622385,-0.004940260981152855,-0.005321847370101107,0.0008111247094388686
2025-02-03,-0.007276302658944917,-0.00754299971490974,-0.006729751225148517,-0.0005465514337964
2025-02-04,0.007489594952240838,0.007222144566835953,0.006708327541154135,0.0007812674110867024
2025-02-05,0.004033647361240321,0.003934519897330399,0.004054706329101654,-2.105896786133276e-05
2025-02-06,0.0033953252767199155,0.0036868042558324747,0.003475613674087885,-8.028839736796967e-05
2025-02-07,-0.008821617309512923,-0.009454698336700531,-0.009153582388062631,0.00033196507854970844
2025-02-10,0.007157051817782933,0.006891458113971562,0.006791192125803924,0.00036585969197900844
2025-02-11,0.00023602702824919986,0.0003817582319462845,0.000760531944440368,-0.0005245049161911681
2025-02-12,-0.0023121892227407773,-0.002565094384937584,-0.0032214928773622864,0.0009093036546215091
2025-02-13,0.009960405046881692,0.010446709271631393,0.010557465543251876,-0.0005970604963701845
2025-02-14,0.00048664263929058533,0.00012635069533342827,-4.9152160770615794e-05,0.0005357948000612011
2025-02-18,0.0031183551875596177,0.0025731878524345446,0.002935868815777898,0.00018248637178171993
2025-02-19,0.002372144253727248,0.0023703592370958554,0.0023550445617528393,1.7099691974408783e-05
2025-02-20,-0.004619434819663554,-0.004204463048532644,-0.004160464644991091,-0.0004589701746724635
2025-02-21,-0.017542180450307764,-0.017011037252237626,-0.01710398133557789,-0.00043819911472987513
2025-02-24,-0.004548057401444625,-0.004955816626182631,-0.0045505827357145145,2.5253342698892955e-06
2025-02-25,-0.0053772194801214885,-0.004627053805963768,-0.004973053296503771,-0.00040416618361771746
2025-02-26,0.00033865044832393637,0.00015627039938720158,0.0005046465936875411,-0.00016599614536360469
2025-02-27,-0.01623460286864858,-0.015903383359675564,-0.01596193074154484,-0.0002726721271037423
2025-02-28,0.015370031580233963,0.016004327427738836,0.015605821812948895,-0.000235790232714932
2025-03-03,-0.017572861131953093,-0.0174725583918605,-0.01752007925928789,-5.278187266520226e-05
2025-03-04,-0.011520357633107969,-0.012177921385408035,-0.011836893452684794,0.00031653581957682454
2025-03-05,0.011191143252228192,0.01119438369416209,0.010747808210532117,0.000443335041696075
2025-03-06,-0.018075410358703237,-0.017797658100602576,-0.017751102879487224,-0.00032430747921601347
2025-03-07,0.0061892669375889645,0.005677748772733049,0.0056047548786040124,0.000584512058984952
2025-03-10,-0.027010935200772423,-0.026794931917946938,-0.02663534370144982,-0.00037559149932260213
2025-03-11,-0.007988829461909104,-0.007570650177425083,-0.008313178432945767,0.0003243489710366629
2025-03-12,0.004876031314429784,0.004883034096663483,0.005306776431826643,-0.00043074511739685933
2025-03-13,-0.014307574035562425,-0.013820085090878995,-0.01333052797936185,-0.0009770460562005742
2025-03-14,0.02163955551640176,0.02146276486990935,0.02065582868057092,0.0009837268358308393
2025-03-17,0.007323582017328914,0.006551696971440488,0.007711215109664327,-0.00038763309233541283
2025-03-18,-0.010718938745432864,-0.010689631013637412,-0.010808446655089399,8.950790965653495e-05
2025-03-19,0.011021891807888538,0.01079304455552407,0.010890895685803592,0.00013099612208494586
2025-03-20,-0.002385686298353787,-0.0020910786393623453,-0.002891692811274549,0.0005060065129207617
2025-03-21,0.0009567431626706142,0.0008449536910558009,0.0003298107530131933,0.0006269324096574209
2025-03-24,0.017518794190623476,0.017600712910747725,0.017908555198050014,-0.00038976100742653744
2025-03-25,0.0019893239907622885,0.0015783080310403867,0.0024037742901859005,-0.000414450299423612
2025-03-26,-0.011000457946084261,-0.011094056752285565,-0.011938126986071662,0.0009376690399874009
2025-03-27,-0.003832921030516548,-0.003292801973001258,-0.0026556432337285774,-0.0011772777967879707
2025-03-28,-0.019991078627663982,-0.019661969124040644,-0.020138390607440493,0.0001473119797765106
2025-03-31,0.005691186227601842,0.005630391015167381,0.00671277169810125,-0.0010215854704994079
2025-04-01,0.0036969186827212016,0.00381998205940341,0.002824468752555598,0.0008724499301656038
2025-04-02,0.006909031722439319,0.006763669215472433,0.00632832407041195,0.0005807076520273685
2025-04-03,-0.049589611463787174,-0.04835918814175452,-0.04928069709227745,-0.00030891437150972617
2025-04-04,-0.0599958825487292,-0.059608133882823,-0.05854306726048053,-0.0014528152882486711
2025-04-07,-0.0016854482163764883,-0.0023186283089498376,-0.0017811321197329644,9.568390335647605e-05
2025-04-08,-0.01617485923334524,-0.015695738465272918,-0.01566283611567232,-0.0005120231176729204
2025-04-09,0.09652339811217754,0.0952284851544402,0.10501934995636097,-0.008495951844183433
2025-04-10,-0.03517468704809529,-0.034385937058097664,-0.04381910665097133,0.008644419602876041
2025-04-11,0.017528790074371713,0.018179039194094724,0.017842825299162257,-0.0003140352247905445
2025-04-14,0.00808186849143448,0.007946283472735132,0.009701552505080091,-0.0016196840136456104
2025-04-15,-0.0009607757268539498,-0.0016407861344174015,-0.0028009238239182777,0.0018401480970643277
2025-04-16,-0.022639217067220316,-0.02241817176312244,-0.02222803272207108,-0.0004111843451492375
2025-04-17,0.0017403268497784806,0.0013016510564043712,0.0014268092873082061,0.0003135175624702745
2025-04-21,-0.023524671923417225,-0.023555753426158524,-0.023802643664465384,0.0002779717410481587
2025-04-22,0.02510101009785074,0.02514184686201387,0.026017697286444985,-0.0009166871885942438
2025-04-23,0.01699739007793917,0.016680132579940887,0.015495355748962103,0.0015020343289770671
2025-04-24,0.021231254470103475,0.020234676277612593,0.021049134902774158,0.0001821195673293169
2025-04-25,0.007415956805876381,0.007408347250698745,0.007225151050962442,0.00019080575491393914
2025-04-28,0.0008312987470656761,0.0006585244123127524,0.00038141420809401083,0.00044988453897166526
2025-04-29,0.005737785666099383,0.0058301326979695025,0.006299340378101537,-0.000561554712002154
2025-04-30,0.0017459033873208861,0.001594827541344025,0.000396812712974981,0.0013490906743459051
2025-05-01,0.005861632727303358,0.006338044349647921,0.007086915718260034,-0.0012252829909566764
2025-05-02,0.014962827430017532,0.01475577896998975,0.014844241310975725,0.00011858611904180631
2025-05-05,-0.005839713240971038,-0.006315917307016161,-0.005734294466325229,-0.00010541877464580879
2025-05-06,-0.007115561105472312,-0.007696767083907851,-0.008358430352621848,0.0012428692471495367
2025-05-07,0.0047571432366623105,0.004362740492235316,0.00420554784974847,0.0005515953869138406
2025-05-08,0.0060573522828575475,0.0057598604729938606,0.006967790512363292,-0.0009104382295057447
2025-05-09,-0.000251543877963996,-0.0005328068135503966,-0.0012741154091596707,0.0010225715311956746
2025-05-12,0.03277383350676321,0.032678408089146786,0.03304739833427317,-0.0002735648275099603
2025-05-13,0.00799119436265845,0.007298872855970877,0.006603834423700716,0.001387359938957734
2025-05-14,0.0011874969559781867,0.0011092599608294453,0.0012780596636838837,-9.056270770569697e-05
2025-05-15,0.004321960341336979,0.004407378721653651,0.004884342398821628,-0.0005623820574846491
2025-05-16,0.007001394964688491,0.0071528579518147116,0.006334078244299102,0.000667316720389389
2025-05-19,0.0008375382138517783,0.0010523067911971718,0.0010938140906693317,-0.0002562758768175534
2025-05-20,-0.0036624814669403015,-0.003854641829786628,-0.003362128049795521,-0.0003003534171447807
2025-05-21,-0.01609369659714186,-0.016096628192589855,-0.01685079340484308,0.0007570968077012172
2025-05-22,-0.000883206343044358,-0.0004926992655693963,0.0003946470773714683,-0.0012778534204158263
2025-05-23,-0.00646442158055193,-0.0066250925083557646,-0.006825886893621624,0.00036146531306969435
2025-05-27,0.02033022584703619,0.02052809775929928,0.020790776540780653,-0.0004605506937444617
2025-05-28,-0.005271574951366969,-0.0054980521555093595,-0.005785518908830278,0.0005139439574633094
2025-05-29,0.003114155319383665,0.004060138049100788,0.0039473827948730555,-0.0008332274754893907
2025-05-30,0.00015658514184574527,3.6965827775974335e-05,-0.0011184568183596477,0.001275041960205393
2025-06-02,0.004041419214433544,0.004229964154255639,0.005633111214039088,-0.0015916919996055443
2025-06-03,0.006118063765124117,0.005746425843112146,0.005702380880463043,0.0004156828846610741
2025-06-04,0.0003611760792020286,0.00014389237836026576,-0.0002683402981673577,0.0006295163773693863
2025-06-05,-0.004820925777876094,-0.005159303319680235,-0.004832872149647116,1.194637177102248e-05
2025-06-06,0.010335916992455039,0.010357726470275387,0.010268979858962801,6.693713349223765e-05
2025-06-09,0.0009865958133133722,0.00097758265381413,0.0009012828881442836,8.531292516908862e-05
2025-06-10,0.0059443071801667914,0.0055189757625944205,0.005669767615193333,0.0002745395649734585
2025-06-11,-0.0027492064403092575,-0.002733194761160352,-0.0028521190306726174,0.0001029125903633599
2025-06-12,0.0032421304582511195,0.003921142981844191,0.003974329163849877,-0.0007321987055987573
2025-06-13,-0.011436734623353876,-0.011139087948501929,-0.01118006439646746,-0.0002566702268864164
2025-06-16,0.010417185008073187,0.009468643284474856,0.009514299887150468,0.0009028851209227189
2025-06-17,-0.008661618016237393,-0.008308204807563078,-0.008545134095127027,-0.00011648392111036562
2025-06-18,-0.00028415232831754245,-0.0004528923617190743,-0.00015063575417118003,-0.00013351657414636243
2025-06-20,-0.0021702086132996175,-0.0021943671780735,-0.002348535817909503,0.00017832720460988528
2025-06-23,0.009755949634544146,0.009645305408147719,0.009877375905910313,-0.00012142627136616652
2025-06-24,0.01149603469459917,0.010995921530539654,0.011047208993087754,0.0004488257015114166
2025-06-25,-0.00013299864953690335,-2.8598603496167813e-05,0.0005603646306042709,-0.0006933632801411743
2025-06-26,0.007955095680359417,0.007953165369132955,0.007823779874487347,0.00013131580587207037
2025-06-27,0.00527899048099443,0.005421640523435047,0.0049683317640052405,0.0003106587169891895
2025-06-30,0.005718213878908771,0.005247042980212755,0.004781206068339872,0.0009370078105688994
2025-07-01,-0.0010080654400238679,-0.001129477548047372,-0.0003235797161743603,-0.0006844857238495075
2025-07-02,0.004577428711374486,0.00477572258620335,0.0045333761723596044,4.4052539014881494e-05
2025-07-03,0.008659050161561276,0.008494719834976251,0.007881385172987976,0.0007776649885733004
