Date,nport_base_return,it_20pp_return,spy_return,active_base,active_it20
2024-07-17,-0.013649615242489331,-0.016913935180588913,-0.01402117447015827,0.00037155922766893973,-0.0028927607104306426
2024-07-18,-0.007923093825208661,-0.007772645786095299,-0.007684813223276632,-0.00023828060193202896,-8.783256281866703e-05
2024-07-19,-0.006898335817036352,-0.007957941069143397,-0.006640604165301767,-0.00025773165173458533,-0.0013173369038416306
2024-07-22,0.010615831955823411,0.011983397535956225,0.010309924342275956,0.00030590761354745526,0.0016734731936802697
2024-07-23,-0.001561418826727763,-0.002068622214909016,-0.0015687460660562813,7.327239328518273e-06,-0.0004998761488527346
2024-07-24,-0.023083377367039963,-0.024488604518131993,-0.022662370838181678,-0.0004210065288582851,-0.0018262336799503148
2024-07-25,-0.004924595397596456,-0.005023164800267646,-0.005210392136385078,0.0002857967387886219,0.00018722733611743238
2024-07-26,0.010967664073394275,0.011791377435011595,0.01119971183544255,-0.0002320477620482743,0.0005916655995690454
2024-07-29,0.0008427816007098393,0.00034533589055755814,0.000587779587347903,0.0002550020133619363,-0.0002424436967903449
2024-07-30,-0.004983005052816984,-0.006658397347272076,-0.005066577985250231,8.357293243324744e-05,-0.0015918193620218443
2024-07-31,0.01571126478360809,0.017825666708252166,0.01625470242197591,-0.0005434376383678177,0.0015709642862762573
2024-08-01,-0.013253655343346585,-0.01680709353143711,-0.014160914265491042,0.0009072589221444573,-0.0026461792659460692
2024-08-02,-0.017974986666655344,-0.020977491919075598,-0.018618386879309612,0.000643400212654268,-0.002359105039765986
2024-08-05,-0.030372811036050894,-0.029379732501901748,-0.02912381737354308,-0.0012489936625078128,-0.00025591512835866637
2024-08-06,0.010417138508233307,0.010736111522996437,0.009219646681390303,0.001197491826843004,0.001516464841606134
2024-08-07,-0.007599226643176414,-0.008474393566374623,-0.0066839961423128536,-0.0009152305008635602,-0.0017903974240617692
2024-08-08,0.023067242012176876,0.025819839444602685,0.02311719436478521,-4.995235260833383e-05,0.0027026450798174756
2024-08-09,0.004825381072827139,0.004782848272728078,0.004409753718971787,0.00041562735385535215,0.00037309455375629085
2024-08-12,0.0003535624737285936,0.0003360781434809099,0.0005254581184506169,-0.00017189564472202325,-0.00018937997496970696
2024-08-13,0.016892741293039828,0.018426152104635062,0.01644542365219892,0.0004473176408409073,0.0019807284524361417
2024-08-14,0.003821264506540701,0.0036597108371970452,0.0031548370815228655,0.0006664274250178354,0.0005048737556741798
2024-08-15,0.01624068060120191,0.018318156654257893,0.017140361905951584,-0.0008996813047496728,0.0011777947483063086
2024-08-16,0.0022721157865121097,0.0020260978408387395,0.0022420918317906935,3.002395472141619e-05,-0.000215993990951954
2024-08-19,0.009963405486321495,0.00983437285460705,0.009561144985421599,0.000402260500899896,0.0002732278691854502
2024-08-20,-0.0018677018184208548,-0.0022119184582073447,-0.0016258914980240569,-0.00024181032039679792,-0.0005860269601832878
2024-08-21,0.004131363734377915,0.005585784971921165,0.0034364410660061573,0.0006949226683717578,0.0021493439059150077
2024-08-22,-0.008928815714501829,-0.010602684561924269,-0.00784846691775154,-0.001080348796750289,-0.002754217644172729
2024-08-23,0.01146245070670312,0.012226656971313999,0.010625421484762532,0.0008370292219405887,0.001601235486551467
2024-08-26,-0.003092118718048055,-0.004265843166956402,-0.0023837799197528042,-0.0007083387982952508,-0.0018820632472035977
2024-08-27,0.001629807327700729,0.0021464201324828706,0.0013728762591089794,0.00025693106859174964,0.0007735438733738912
2024-08-28,-0.005894581350449519,-0.007243553775623979,-0.005805250927202188,-8.933042324733072e-05,-0.001438302848421791
2024-08-29,-0.0002733365996014839,0.0005350689893189085,8.96338507427874e-05,-0.0003629704503442713,0.00044543513857612106
2024-08-30,0.010190751248802749,0.010776206811495805,0.00954620986593846,0.0006445413828642891,0.0012299969455573448
2024-09-03,-0.0209152421699578,-0.024081013767662175,-0.02057921276072827,-0.00033602940922952684,-0.0035018010069339037
2024-09-04,-0.0016691539311505653,-0.0013781771666669298,-0.002046876901344641,0.0003777229701940755,0.0006686997346777111
2024-09-05,-0.0028336504426207027,-0.0034974027255161425,-0.0024321523711449133,-0.0004014980714757894,-0.0010652503543712292
2024-09-06,-0.017170984844956223,-0.018118651331095043,-0.016830046442845803,-0.0003409384021104203,-0.0012886048882492403
2024-09-09,0.01160506931355969,0.012225404891107761,0.011196084697615571,0.000408984615944118,0.0010293201934921895
2024-09-10,0.004646344317723201,0.004834300174442795,0.004355900025068804,0.0002904442926543972,0.00047840014937399096
2024-09-11,0.010679624407649206,0.01281399505256986,0.010258946385845125,0.00042067802180408183,0.002555048666724735
2024-09-12,0.007558643953437228,0.00667238830710419,0.008423171995987966,-0.0008645280425507379,-0.001750783688883776
2024-09-13,0.0055676512100066924,0.00648782774522101,0.00522262710382293,0.0003450241061837625,0.0012652006413980798
2024-09-16,0.001340326044127005,0.0013470243713241288,0.0014770129874017712,-0.00013668694327476625,-0.0001299886160776424
2024-09-17,0.00039311123351354213,0.0010293959364578293,0.0004086797783009466,-1.5568544787404463e-05,0.0006207161581568827
2024-09-18,-0.002913251859855229,-0.003375509353479041,-0.002965951435339842,5.269957548461289e-05,-0.00040955791813919885
2024-09-19,0.016925836778895437,0.01827948613939251,0.017064491041375307,-0.00013865426247986964,0.001214995098017202
2024-09-20,-0.001996398480917049,-0.001992100430685354,-0.0017287449719705084,-0.0002676535089465408,-0.00026335545871484546
2024-09-23,0.0026443953579882574,0.0028438952235586568,0.002499043602226525,0.00014535175576173244,0.00034485162133213176
2024-09-24,0.0026582611946532834,0.0028894953926426672,0.002861222995878876,-0.00020296180122559258,2.8272396763791285e-05
2024-09-25,-0.0018925659494606042,-0.0019574934711489135,-0.0022054527099499843,0.0003128867604893801,0.0002479592388010708
2024-09-26,0.0036920468070808536,0.0060924951117297494,0.003964638683935373,-0.00027259187685451953,0.0021278564277943763
2024-09-27,-0.0010211524171921252,-0.0018944807654464905,-0.0014504715688140601,0.0004293191516219349,-0.0004440091966324304
2024-09-30,0.004366648863502503,0.0034706752767456376,0.004007229298663706,0.000359419564838797,-0.0005365540219180683
2024-10-01,-0.009384282057183786,-0.011333526086699491,-0.00895832532483809,-0.00042595673234569614,-0.0023752007618614013
2024-10-02,-2.6255926297010946e-05,0.0014512672405337856,0.0004219725084146919,-0.00044822843471170284,0.0010292947321190937
2024-10-03,-0.0015331124856071835,-0.0012260936927678014,-0.0018281767260073245,0.00029506424040014103,0.0006020830332395231
2024-10-04,0.009299538304328753,0.009589252937468847,0.009087270490398813,0.00021226781392993943,0.0005019824470700335
2024-10-07,-0.009559938636626946,-0.008883371693564785,-0.00904035053668073,-0.0005195880999462159,0.00015697884311594544
2024-10-08,0.009753131353369008,0.010043629869675462,0.00945754134781529,0.0002955900055537173,0.0005860885218601716
2024-10-09,0.00695631719568448,0.007887574399745655,0.006926570504826257,2.9746690858222825e-05,0.0009610038949193975
2024-10-10,-0.0018615808108999419,-0.0021275393573331,-0.0017500610912019043,-0.00011151971969803752,-0.00037747826613119574
2024-10-11,0.005905404802324892,0.00629569582265815,0.005988267395711899,-8.286259338700745e-05,0.00030742842694625114
2024-10-14,0.00771295289174383,0.007898673792576279,0.008178235187614735,-0.00046528229587090505,-0.00027956139503845616
2024-10-15,-0.007363807607083217,-0.009688388735982247,-0.007769627818527525,0.0004058202114443077,-0.0019187609174547218
2024-10-16,0.004697111608894823,0.003981484368539118,0.004346497308902908,0.00035061429999191495,-0.00036501294036378994
2024-10-17,-0.00034214034238482356,7.285676722551784e-06,8.578339713571914e-05,-0.0004279237395205427,-7.849772041316736e-05
2024-10-18,0.0041196790979885,0.0034711484619234937,0.003846585926947199,0.0002730931710413012,-0.0003754374650237055
2024-10-21,-0.0016650970735288993,-0.0020088648762307216,-0.0016423109811971592,-2.2786092331740027e-05,-0.0003665538950335624
2024-10-22,-0.00023023281415616892,-0.001003811299286562,-0.0005310922072517821,0.00030085939309561314,-0.0004727190920347799
2024-10-23,-0.009437785776598004,-0.009774980311542773,-0.009137424564856667,-0.000300361211741337,-0.0006375557466861068
2024-10-24,0.0022815345940259643,0.002651177571426896,0.002162726927777525,0.00011880766624843908,0.0004884506436493709
2024-10-25,-0.00028704896372115847,0.000603336761235154,-0.0003454826084204887,5.843364469933026e-05,0.0009488193696556427
2024-10-28,0.002654458534644319,0.0024226073351481902,0.0030915338881492005,-0.0004370753535048815,-0.0006689265530010102
2024-10-29,0.0015640119438691147,0.0040078106742746445,0.0016183926419506278,-5.438069808151309e-05,0.0023894180323240167
2024-10-30,-0.0029478071697989798,-0.006114969248848778,-0.0030251245419649075,7.731737216592777e-05,-0.0030898447068838705
2024-10-31,-0.018542557355195298,-0.01881230994200243,-0.019603270710941034,0.0010607133557457363,0.000790960768938604
2024-11-01,0.004197070068153703,0.00468592208549497,0.004220559958140857,-2.3489889987154088e-05,0.0004653621273541129
2024-11-04,-0.0028037252461527978,-0.0023847288417651615,-0.002153906679928652,-0.0006498185662241456,-0.00023082216183650936
2024-11-05,0.012414291541808427,0.012952355091342325,0.012091708046168215,0.00032258349564021245,0.0008606470451741101
2024-11-06,0.02519148371383087,0.025945752876097548,0.024865585678215618,0.0003258980356152519,0.0010801671978819295
2024-11-07,0.007577467368392205,0.009907360965874154,0.007732271136789315,-0.00015480376839711006,0.002175089829084839
2024-11-08,0.004264595637502207,0.0034452617014283887,0.004331637402957833,-6.704176545562629e-05,-0.0008863757015294444
2024-11-11,0.0009304526003079698,0.00023028126075117243,0.0009529298360098082,-2.2477235701838386e-05,-0.0007226485752586358
2024-11-12,-0.0027627936849015954,-0.0035253056335595384,-0.0031064472321096215,0.00034365354720802604,-0.00041885840144991696
2024-11-13,0.0002647661958295447,-0.0008243948607770523,0.00048566537717964486,-0.00022089918135010018,-0.0013100602379566971
2024-11-14,-0.0058139273425864965,-0.006327736559931307,-0.006430121854694826,0.0006161945121083293,0.00010238529476351912
2024-11-15,-0.013197107830248946,-0.014542237141856552,-0.01280850218584828,-0.000388605644400665,-0.0017337349560082715
2024-11-18,0.004192700871172073,0.004879334187272857,0.004097381706267278,9.531916490479464e-05,0.0007819524810055789
2024-11-19,0.004248418150665839,0.0046894980152240385,0.0036554827170298676,0.000592935433635971,0.0010340152981941709
2024-11-20,-4.2474209640352834e-05,0.0003551200278075798,0.00033869381016549127,-0.0003811680198058441,1.6426217642088537e-05
2024-11-21,0.004999214109246079,0.007640773773701558,0.0053683415882601615,-0.0003691274790140822,0.002272432185441396
2024-11-22,0.0034039302409330967,0.004677795382503934,0.003099488375636561,0.0003044418652965357,0.0015783070068673731
2024-11-25,0.0030024641245605813,0.004426431191903679,0.0033920479412503646,-0.0003895838166897833,0.0010343832506533148
2024-11-26,0.006086070760085935,0.004834459002911619,0.005221376941263234,0.0008646938188227012,-0.0003869179383516148
2024-11-27,-0.003825986412065136,-0.0056449479342783335,-0.003029956675746681,-0.0007960297363184547,-0.0026149912585316524
2024-11-29,0.005772660712953071,0.005830984017996687,0.006212168654423644,-0.00043950794147057295,-0.0003811846364269577
2024-12-02,0.0024999414743698553,0.004577726219619202,0.0017922584580638556,0.0007076830163059997,0.0027854677615553464
2024-12-03,0.0006825688413629516,0.0004674905014536799,0.0004638854809093651,0.00021868336045358647,3.605020544314788e-06
2024-12-04,0.006236943508937517,0.0073896180758236405,0.006209500212288388,2.744329664912913e-05,0.0011801178635352525
2024-12-05,-0.001546868788712526,-0.0031997055990629197,-0.00164570260080521,9.883381209268411e-05,-0.0015540029982577096
2024-12-06,0.002592992420219387,0.003831619996828071,0.0018957391595642026,0.0006972532606551846,0.0019358808372638685
2024-12-09,-0.00587915311786989,-0.005788007636211538,-0.005149626292031972,-0.0007295268258379175,-0.0006383813441795654
2024-12-10,-0.002840918296333498,-0.005268316784045849,-0.0031091188730399955,0.00026820057670649735,-0.002159197911005854
2024-12-11,0.008334446975579437,0.009008478240016148,0.0077306637810579115,0.0006037831945215257,0.0012778144589582364
2024-12-12,-0.005364977454308814,-0.005238878768320588,-0.005152593115945736,-0.0002123843383630775,-8.628565237485224e-05
2024-12-13,0.0001077995100960728,-0.00020452109827658768,-0.0001987246258569053,0.0003065241359529781,-5.796472419682363e-06
2024-12-16,0.004105388514269802,0.004623239012525647,0.004269983995014881,-0.00016459548074507918,0.00035325501751076564
2024-12-17,-0.0036684111725098665,-0.0043032308581812135,-0.004119951004549094,0.0004515398320392274,-0.00018327985363211959
2024-12-18,-0.02953063818768551,-0.030533604866461853,-0.029803473706515593,0.0002728355188300821,-0.0007301311599462595
2024-12-19,-0.001033441947181717,-0.0018108674014831949,-0.000306999319557244,-0.0007264426276244729,-0.0015038680819259508
2024-12-20,0.010951674957825475,0.012012462445212278,0.01201088957923413,-0.0010592146214086547,1.5728659781485965e-06
2024-12-23,0.007635240699333465,0.007648250247597384,0.005988323763746806,0.0016469169355866594,0.0016599264838505785
2024-12-24,0.011114025188163072,0.010787857675353377,0.011115065448212613,-1.0402600495416914e-06,-0.0003272077728592362
2024-12-26,-0.0002940215381893741,-0.0003729387363889173,6.652365111459169e-05,-0.00036054518930396577,-0.000439462387503509
2024-12-27,-0.011025205569749784,-0.011124253739556458,-0.010526513060112985,-0.0004986925096367983,-0.0005977406794434731
2024-12-30,-0.010624300405792401,-0.01130192590879331,-0.011411712672685148,0.000787412266892747,0.00010978676389183754
2024-12-31,-0.004343586031372296,-0.004419100247920563,-0.0036379457138790983,-0.000705640317493198,-0.0007811545340414647
2025-01-02,-0.002101042809026935,-0.0017529876900254995,-0.002457043731384778,0.0003560009223578433,0.0007040560413592786
2025-01-03,0.012818014095108408,0.013615565775645076,0.012503472598431431,0.0003145414966769771,0.0011120931772136446
2025-01-06,0.005817177796377248,0.0070369362422019605,0.005760666087019084,5.651170935816376e-05,0.0012762701551828765
2025-01-07,-0.011485338943227355,-0.011430248955192502,-0.011304118200672453,-0.00018122074255490228,-0.0001261307545200492
2025-01-08,0.001429481423406155,0.0007363240232722267,0.0014609389751862878,-3.1457551780132795e-05,-0.0007246149519140611
2025-01-10,-0.01523042220330787,-0.016038775295521904,-0.015267481874933542,3.705967162567249e-05,-0.000771293420588362
2025-01-13,0.0013880326967313456,0.00023022224761259463,0.0015505471876331445,-0.00016251449090179892,-0.0013203249400205498
2025-01-14,0.00078181012657101,0.0022376292745201953,0.0013758227325151307,-0.0005940126059441206,0.0008618065420050646
2025-01-15,0.018848491615060182,0.018384897922443626,0.01818998067369071,0.000658510941369473,0.00019491724875291688
2025-01-16,-0.002456217867419669,-0.001988121127749545,-0.001922965434359436,-0.0005332524330602332,-6.515569339010912e-05
2025-01-17,0.010150673768349223,0.010638884017340216,0.010039847926063716,0.00011082584228550713,0.0005990360912764992
2025-01-21,0.008733590110936301,0.009701152197941822,0.00915337711919939,-0.00041978700826308946,0.0005477750787424313
2025-01-22,0.0061785519932659036,0.007751891871727311,0.005621571292272476,0.0005569807009934277,0.0021303205794548355
2025-01-23,0.005403475768974247,0.0051092613762588205,0.005458124141488607,-5.464837251436053e-05,-0.0003488627652297868
2025-01-24,-0.0027856197601427166,-0.0036557893141477486,-0.002919379805443101,0.00013376004530038423,-0.0007364095087046478
2025-01-27,-0.014727420137492448,-0.017719088460766128,-0.014145267289494612,-0.0005821528479978359,-0.0035738211712715157
2025-01-28,0.00949491913178282,0.009612944192001207,0.008592344588856049,0.000902574542926771,0.0010205996031451576
2025-01-29,-0.004770050654616499,-0.004491459355663815,-0.004483022040526308,-0.00028702861409019096,-8.437315137507263e-06
2025-01-30,0.005086049013037295,0.0060003327104147935,0.005367181849862845,-0.0002811328368255506,0.0006331508605519481
2025-01-31,-0.004941333767377871,-0.004476150623983408,-0.005321847370101107,0.00038051360272323576,0.0008456967461176988
2025-02-03,-0.007649064495350665,-0.008157382367897084,-0.006729751225148517,-0.0009193132702021477,-0.0014276311427485668
2025-02-04,0.007358368295861144,0.008172506789635143,0.006708327541154135,0.0006500407547070089,0.0014641792484810078
2025-02-05,0.0037120174012761904,0.005001782540699759,0.004054706329101654,-0.00034268892782546344,0.0009470762115981052
2025-02-06,0.0037638339146094943,0.0028560230223611187,0.003475613674087885,0.0002882202405216092,-0.0006195906517267665
2025-02-07,-0.009511168511178406,-0.009102184974014068,-0.009153582388062631,-0.00035758612311577453,5.13974140485627e-05
2025-02-10,0.00698595440820335,0.007983077265364189,0.006791192125803924,0.00019476228239942613,0.0011918851395602646
2025-02-11,0.00040326513577302345,-0.0005595499056280081,0.000760531944440368,-0.00035726680866734453,-0.0013200818500683762
2025-02-12,-0.002498847659753713,-0.0024940245259456183,-0.0032214928773622864,0.0007226452176085736,0.0007274683514166681
2025-02-13,0.010545865895794438,0.011026741958802983,0.010557465543251876,-1.1599647457437648e-05,0.0004692764155511068
2025-02-14,0.00015011634717209608,0.0002922030072289054,-4.9152160770615794e-05,0.00019926850794271188,0.0003413551679995212
2025-02-18,0.0025974546354877396,0.004758256577210353,0.002935868815777898,-0.0003384141802901582,0.0018223877614324552
2025-02-19,0.002210337790405343,0.0021809957346213106,0.0023550445617528393,-0.00014470677134749638,-0.00017404882713152863
2025-02-20,-0.004088661690014657,-0.005083775412062891,-0.004160464644991091,7.180295497643402e-05,-0.0009233107670718003
2025-02-21,-0.016898639522699273,-0.019442765103052543,-0.01710398133557789,0.00020534181287861636,-0.002338783767474654
2025-02-24,-0.005080505206058791,-0.0061004961781078015,-0.0045505827357145145,-0.0005299224703442761,-0.001549913442393287
2025-02-25,-0.004881014037416935,-0.006059142077063748,-0.004973053296503771,9.203925908683568e-05,-0.0010860887805599767
2025-02-26,0.00015606739719244335,0.00197117222106562,0.0005046465936875411,-0.0003485791964950977,0.001466525627378079
2025-02-27,-0.016204000944579612,-0.019003935746797394,-0.01596193074154484,-0.0002420702030347735,-0.0030420050052525557
2025-02-28,0.016255836326591444,0.014514604675044715,0.015605821812948895,0.0006500145136425495,-0.0010912171379041796
2025-03-03,-0.017678503023611042,-0.01925204303185612,-0.01752007925928789,-0.0001584237643231512,-0.0017319637725682277
2025-03-04,-0.012164679632585763,-0.010572547937629297,-0.011836893452684794,-0.00032778617990096917,0.0012643455150554966
2025-03-05,0.011123187059973816,0.011375477547280077,0.010747808210532117,0.0003753788494416984,0.0006276693367479602
2025-03-06,-0.01788351961520764,-0.019877431122894033,-0.017751102879487224,-0.00013241673572041493,-0.002126328243406809
2025-03-07,0.00562149350278427,0.007117505984941496,0.0056047548786040124,1.6738624180257476e-05,0.0015127511063374836
2025-03-10,-0.02712036824893355,-0.028643321430430198,-0.02663534370144982,-0.00048502454748372906,-0.002007977728980377
2025-03-11,-0.007487488333287875,-0.0070700616896881745,-0.008313178432945767,0.0008256900996578918,0.0012431167432575925
2025-03-12,0.005137403712962857,0.005975213410183483,0.005306776431826643,-0.0001693727188637863,0.0006684369783568397
2025-03-13,-0.014041272483589653,-0.014573752557320532,-0.01333052797936185,-0.0007107445042278029,-0.001243224577958682
2025-03-14,0.02160316583626929,0.0231181763984974,0.02065582868057092,0.0009473371556983703,0.002462347717926479
2025-03-17,0.006391029172377883,0.008341310790517522,0.007711215109664327,-0.0013201859372864435,0.0006300956808531957
2025-03-18,-0.010721767184233889,-0.011059675854642442,-0.010808446655089399,8.667947085551006e-05,-0.0002512291995530429
2025-03-19,0.010955838127979293,0.01129347080250721,0.010890895685803592,6.494244217570069e-05,0.00040257511670361776
2025-03-20,-0.0017359899976055737,-0.0029833702021563554,-0.002891692811274549,0.001155702813668975,-9.16773908818066e-05
2025-03-21,0.0009426930432042506,0.0008432467648422268,0.0003298107530131933,0.0006128822901910573,0.0005134360118290336
2025-03-24,0.01771735577802319,0.01857064094596701,0.017908555198050014,-0.0001911994200268219,0.0006620857479169955
2025-03-25,0.0016192950982655732,0.0014554442889482975,0.0024037742901859005,-0.0007844791919203273,-0.000948330001237603
2025-03-26,-0.011276639714995955,-0.01255889869655228,-0.011938126986071662,0.0006614872710757076,-0.0006207717104806179
2025-03-27,-0.0033147604648084213,-0.005070790144224663,-0.0026556432337285774,-0.0006591172310798439,-0.0024151469104960856
2025-03-28,-0.019678725248653953,-0.020347305032716135,-0.020138390607440493,0.00045966535878654013,-0.0002089144252756421
2025-03-31,0.005458816923203228,0.004331746453757021,0.00671277169810125,-0.0012539547748980215,-0.002381025244344229
2025-04-01,0.0038388056475208874,0.004184860870306766,0.002824468752555598,0.0010143368949652896,0.0013603921177511684
2025-04-02,0.006681781698205074,0.007333221057307081,0.00632832407041195,0.00035345762779312364,0.0010048969868951306
2025-04-03,-0.04847783545567283,-0.053148467666473624,-0.04928069709227745,0.0008028616366046182,-0.0038677705741961763
2025-04-04,-0.05965986968648808,-0.06140093060989933,-0.05854306726048053,-0.0011168024260075488,-0.0028578633494188016
2025-04-07,-0.00212507364197174,0.0005211472116079713,-0.0017811321197329644,-0.0003439415222387756,0.0023022793313409355
2025-04-08,-0.01571594245602327,-0.01748409703321754,-0.01566283611567232,-5.310634035095296e-05,-0.001821260917545222
2025-04-09,0.09563810486409037,0.10180784629881481,0.10501934995636097,-0.009381245092270604,-0.003211503657546161
2025-04-10,-0.034335317349950774,-0.0374633161420708,-0.04381910665097133,0.009483789301020555,0.006355790508900526
2025-04-11,0.018326974782000308,0.017724031653748435,0.017842825299162257,0.0004841494828380505,-0.00011879364541382206
2025-04-14,0.007804707066385769,0.008398760102530493,0.009701552505080091,-0.0018968454386943216,-0.0013027924025495984
