quarter,nport_port_return,nport_spy_return,nport_active_return,nport_tracking_error,frec_port_return,frec_spy_return,frec_active_return,frec_tracking_error
2024-06-30,0.07365360530595133,0.07420556160691616,-0.0005519563009648287,0.006184880503044023,0.07982677409096195,0.07420556160691616,0.00562121248404579,0.013020173165083736
2024-09-30,0.06032169481837313,0.05751323353569027,0.0028084612826828614,0.007839093079258569,0.055285684737349516,0.05751323353569027,-0.0022275487983407505,0.015280657411554412
2024-12-31,0.024252022878283208,0.024910378857098348,-0.0006583559788151394,0.007171350952921071,0.03340450909810855,0.024910378857098348,0.0084941302410102,0.01574676570053303
2025-03-31,-0.0427901825894067,-0.04266863094930606,-0.00012155164010063668,0.007018492980896987,-0.052140905634975976,-0.04266863094930606,-0.009472274685669912,0.018878686487391112
2025-06-30,0.10928763014727072,0.10777180835196432,0.0015158217953064046,0.029378692630318143,0.12276951776299083,0.10777180835196432,0.014997709411026516,0.02649046807260057
2025-09-30,0.0810175288037478,0.08121223242906317,-0.00019470362531537333,0.005936085993978915,0.09252327859198561,0.08121223242906317,0.011311046162922445,0.012646271699386286
2025-12-31,0.026667222268025537,0.026651962144301766,1.526012372377039e-05,0.005279445354038832,0.03405767298026019,0.026651962144301766,0.007405710835958423,0.015642227942531475
2026-03-31,-0.04346868724348374,-0.04370584558740309,0.00023715834391935253,0.006402004583196203,-0.04574299998710285,-0.04370584558740309,-0.0020371543996997588,0.010785508904337583
2026-06-30,0.0965373841114443,0.09779495795984894,-0.0012575738484046362,0.0061626810984380335,0.1041672218280556,0.09779495795984894,0.006372263868206662,0.0095591331309278
