Date,nport_base_return,it_overweight_return,spy_return,active_base,active_it
2024-07-08,0.000869073449874419,0.00101976045363072,0.0011539403636429135,-0.0002848669137684945,-0.00013417991001219353
2024-07-09,0.0008600919888660285,0.0007422639261162201,0.0009723676546344873,-0.00011227566576845881,-0.00023010372851826714
2024-07-10,0.010361534421962977,0.010392259321069061,0.009895531655677692,0.0004660027662852853,0.0004967276653913694
2024-07-11,-0.00888216443252457,-0.008861149779210499,-0.008622834507458599,-0.00025932992506597086,-0.00023831527175189986
2024-07-12,0.00528356548197298,0.005438850061261413,0.006307657436101399,-0.001024091954128419,-0.0008688073748399864
2024-07-15,0.002926781390162788,0.002961093904330343,0.0027502318104990486,0.00017654957966373955,0.00021086209383129433
2024-07-16,0.0061761721128632836,0.006223646802890909,0.005930080913369773,0.0002460911994935106,0.0002935658895211364
2024-07-17,-0.013649615242489331,-0.01403365288226575,-0.01402117447015827,0.00037155922766893973,-1.247841210747988e-05
2024-07-18,-0.007923093825208661,-0.007905394055901205,-0.007684813223276632,-0.00023828060193202896,-0.0002205808326245732
2024-07-19,-0.006898335817036352,-0.00702299525846071,-0.006640604165301767,-0.00025773165173458533,-0.0003823910931589434
2024-07-22,0.010615831955823411,0.010776722024074323,0.010309924342275956,0.00030590761354745526,0.00046679768179836746
2024-07-23,-0.001561418826727763,-0.0016210898135726169,-0.0015687460660562813,7.327239328518273e-06,-5.234374751633556e-05
2024-07-24,-0.023083377367039963,-0.023248698208344964,-0.022662370838181678,-0.0004210065288582851,-0.0005863273701632865
2024-07-25,-0.004924595397596456,-0.004936191797910721,-0.005210392136385078,0.0002857967387886219,0.00027420033847435667
2024-07-26,0.010967664073394275,0.0110645715277022,0.01119971183544255,-0.0002320477620482743,-0.00013514030774034944
2024-07-29,0.0008427816007098393,0.0007842585759860422,0.000587779587347903,0.0002550020133619363,0.00019647898863813917
2024-07-30,-0.004983005052816984,-0.005180110028635228,-0.005066577985250231,8.357293243324744e-05,-0.0001135320433849965
2024-07-31,0.01571126478360809,0.015960017951213285,0.01625470242197591,-0.0005434376383678177,-0.00029468447076262325
2024-08-01,-0.013253655343346585,-0.013671706894886653,-0.014160914265491042,0.0009072589221444573,0.0004892073706043894
2024-08-02,-0.017974986666655344,-0.018328222578704773,-0.018618386879309612,0.000643400212654268,0.00029016430060483864
2024-08-05,-0.030372811036050894,-0.030255978267327465,-0.02912381737354308,-0.0012489936625078128,-0.0011321608937843834
2024-08-06,0.010417138508233307,0.010454664745264255,0.009219646681390303,0.001197491826843004,0.0012350180638739522
2024-08-07,-0.007599226643176414,-0.007702187457670325,-0.0066839961423128536,-0.0009152305008635602,-0.0010181913153574718
2024-08-08,0.023067242012176876,0.023391077004226976,0.02311719436478521,-4.995235260833383e-05,0.0002738826394417665
2024-08-09,0.004825381072827139,0.0048203772139919655,0.004409753718971787,0.00041562735385535215,0.0004106234950201782
2024-08-12,0.0003535624737285936,0.00035150549369945437,0.0005254581184506169,-0.00017189564472202325,-0.00017395262475116248
2024-08-13,0.016892741293039828,0.017073142564992195,0.01644542365219892,0.0004473176408409073,0.0006277189127932743
2024-08-14,0.003821264506540701,0.003802258192500277,0.0031548370815228655,0.0006664274250178354,0.0006474211109774117
2024-08-15,0.01624068060120191,0.016485089548620276,0.017140361905951584,-0.0008996813047496728,-0.0006552723573313088
2024-08-16,0.0022721157865121097,0.0022431724987858315,0.0022420918317906935,3.002395472141619e-05,1.080666995138032e-06
2024-08-19,0.009963405486321495,0.009948225176708035,0.009561144985421599,0.000402260500899896,0.00038708019128643606
2024-08-20,-0.0018677018184208548,-0.0019081978936898564,-0.0016258914980240569,-0.00024181032039679792,-0.00028230639566579957
2024-08-21,0.004131363734377915,0.004302472115265365,0.0034364410660061573,0.0006949226683717578,0.0008660310492592076
2024-08-22,-0.008928815714501829,-0.009125741461257398,-0.00784846691775154,-0.001080348796750289,-0.0012772745435058585
2024-08-23,0.01146245070670312,0.011552357326069114,0.010625421484762532,0.0008370292219405887,0.000926935841306582
2024-08-26,-0.003092118718048055,-0.003230203947331391,-0.0023837799197528042,-0.0007083387982952508,-0.0008464240275785867
2024-08-27,0.001629807327700729,0.0016905853047339222,0.0013728762591089794,0.00025693106859174964,0.00031770904562494285
2024-08-28,-0.005894581350449519,-0.00605328398870533,-0.005805250927202188,-8.933042324733072e-05,-0.0002480330615031419
2024-08-29,-0.0002733365996014839,-0.00017823005972849668,8.96338507427874e-05,-0.0003629704503442713,-0.0002678639104712841
2024-08-30,0.010190751248802749,0.010259628373825453,0.00954620986593846,0.0006445413828642891,0.0007134185078869933
2024-09-03,-0.0209152421699578,-0.021287685887334783,-0.02057921276072827,-0.00033602940922952684,-0.0007084731266065111
2024-09-04,-0.0016691539311505653,-0.0016349213706230788,-0.002046876901344641,0.0003777229701940755,0.00041195553072156206
2024-09-05,-0.0028336504426207027,-0.0029117389464907535,-0.0024321523711449133,-0.0004014980714757894,-0.00047958657534584014
2024-09-06,-0.017170984844956223,-0.017282475019796063,-0.016830046442845803,-0.0003409384021104203,-0.00045242857695025965
2024-09-09,0.01160506931355969,0.011678049969741814,0.011196084697615571,0.000408984615944118,0.00048196527212624254
2024-09-10,0.004646344317723201,0.004668456771454917,0.004355900025068804,0.0002904442926543972,0.00031255674638611293
2024-09-11,0.010679624407649206,0.010930726836463405,0.010258946385845125,0.00042067802180408183,0.0006717804506182808
2024-09-12,0.007558643953437228,0.007454378583280397,0.008423171995987966,-0.0008645280425507379,-0.0009687934127075686
2024-09-13,0.0055676512100066924,0.005675907272973079,0.00522262710382293,0.0003450241061837625,0.0004532801691501491
2024-09-16,0.001340326044127005,0.0013411140826207855,0.0014770129874017712,-0.00013668694327476625,-0.00013589890478098578
2024-09-17,0.00039311123351354213,0.00046796825738933915,0.0004086797783009466,-1.5568544787404463e-05,5.928847908839255e-05
2024-09-18,-0.002913251859855229,-0.00296763509439921,-0.002965951435339842,5.269957548461289e-05,-1.6836590593679972e-06
2024-09-19,0.016925836778895437,0.017085089644836265,0.017064491041375307,-0.00013865426247986964,2.059860346095843e-05
2024-09-20,-0.001996398480917049,-0.001995892827948616,-0.0017287449719705084,-0.0002676535089465408,-0.00026714785597810754
2024-09-23,0.0026443953579882574,0.002667865930408307,0.002499043602226525,0.00014535175576173244,0.000168822328181782
2024-09-24,0.0026582611946532834,0.002685465217946154,0.002861222995878876,-0.00020296180122559258,-0.00017575777793272206
2024-09-25,-0.0018925659494606042,-0.0019002044814239352,-0.0022054527099499843,0.0003128867604893801,0.00030524822852604915
2024-09-26,0.0036920468070808536,0.003974452489980726,0.003964638683935373,-0.00027259187685451953,9.813806045352869e-06
2024-09-27,-0.0010211524171921252,-0.00112389692875146,-0.0014504715688140601,0.0004293191516219349,0.0003265746400626002
2024-09-30,0.004366648863502503,0.004261240206236989,0.004007229298663706,0.000359419564838797,0.00025401090757328285
2024-10-01,-0.009384282057183786,-0.009613604884185627,-0.00895832532483809,-0.00042595673234569614,-0.000655279559347537
2024-10-02,-2.6255926297010946e-05,0.00014757032862425945,0.0004219725084146919,-0.00044822843471170284,-0.00027440217979043247
2024-10-03,-0.0015331124856071835,-0.0014969926276260787,-0.0018281767260073245,0.00029506424040014103,0.00033118409838124585
2024-10-04,0.009299538304328753,0.009333622378815845,0.009087270490398813,0.00021226781392993943,0.00024635188841703147
2024-10-07,-0.009559938636626946,-0.009480342525678469,-0.00904035053668073,-0.0005195880999462159,-0.00043999198899773856
2024-10-08,0.009753131353369008,0.009787307649405042,0.00945754134781529,0.0002955900055537173,0.00032976630158975187
2024-10-09,0.00695631719568448,0.007065876866750505,0.006926570504826257,2.9746690858222825e-05,0.00013930636192424802
2024-10-10,-0.0018615808108999419,-0.0018928700516567868,-0.0017500610912019043,-0.00011151971969803752,-0.00014280896045488242
2024-10-11,0.005905404802324892,0.00595132139295234,0.005988267395711899,-8.286259338700745e-05,-3.694600275955945e-05
2024-10-14,0.00771295289174383,0.007734802409488822,0.008178235187614735,-0.00046528229587090505,-0.0004434327781259132
2024-10-15,-0.007363807607083217,-0.007637287739894874,-0.007769627818527525,0.0004058202114443077,0.00013234007863265063
2024-10-16,0.004697111608894823,0.00461292016885298,0.004346497308902908,0.00035061429999191495,0.00026642285995007176
2024-10-17,-0.00034214034238482356,-0.0003010313989604263,8.578339713571914e-05,-0.0004279237395205427,-0.00038681479609614547
2024-10-18,0.0041196790979885,0.004043381376098495,0.003846585926947199,0.0002730931710413012,0.00019679544915129563
2024-10-21,-0.0016650970735288993,-0.0017055403444349972,-0.0016423109811971592,-2.2786092331740027e-05,-6.322936323783796e-05
2024-10-22,-0.00023023281415616892,-0.00032124204770092124,-0.0005310922072517821,0.00030085939309561314,0.00020985015955086084
2024-10-23,-0.009437785776598004,-0.009477455721885615,-0.009137424564856667,-0.000300361211741337,-0.0003400311570289482
2024-10-24,0.0022815345940259643,0.002325022003131957,0.002162726927777525,0.00011880766624843908,0.0001622950753544317
2024-10-25,-0.00028704896372115847,-0.00018229770196159252,-0.0003454826084204887,5.843364469933026e-05,0.0001631849064588962
2024-10-28,0.002654458534644319,0.0026271819229388943,0.0030915338881492005,-0.0004370753535048815,-0.0004643519652103062
2024-10-29,0.0015640119438691147,0.0018515176768580009,0.0016183926419506278,-5.438069808151309e-05,0.00023312503490737304
2024-10-30,-0.0029478071697989798,-0.0033204144732166038,-0.0030251245419649075,7.731737216592777e-05,-0.0002952899312516962
2024-10-31,-0.018542557355195298,-0.01857429295364322,-0.019603270710941034,0.0010607133557457363,0.001028977757297815
2024-11-01,0.004197070068153703,0.004254582070193852,0.004220559958140857,-2.3489889987154088e-05,3.4022112052995226e-05
2024-11-04,-0.0028037252461527978,-0.002754431551518958,-0.002153906679928652,-0.0006498185662241456,-0.0006005248715903059
2024-11-05,0.012414291541808427,0.012477593135871233,0.012091708046168215,0.00032258349564021245,0.0003858850897030183
2024-11-06,0.02519148371383087,0.02528022126233284,0.024865585678215618,0.0003258980356152519,0.00041463558411722334
2024-11-07,0.007577467368392205,0.007851572497507724,0.007732271136789315,-0.00015480376839711006,0.00011930136071840874
2024-11-08,0.004264595637502207,0.004168203409728814,0.004331637402957833,-6.704176545562629e-05,-0.00016343399322901915
2024-11-11,0.0009304526003079698,0.0008480795015365835,0.0009529298360098082,-2.2477235701838386e-05,-0.0001048503344732247
2024-11-12,-0.0027627936849015954,-0.0028525009729789973,-0.0031064472321096215,0.00034365354720802604,0.0002539462591306242
2024-11-13,0.0002647661958295447,0.00013662960093465169,0.00048566537717964486,-0.00022089918135010018,-0.0003490357762449932
2024-11-14,-0.0058139273425864965,-0.005874375485803531,-0.006430121854694826,0.0006161945121083293,0.0005557463688912944
2024-11-15,-0.013197107830248946,-0.013355358337496907,-0.01280850218584828,-0.000388605644400665,-0.000546856151648626
2024-11-18,0.004192700871172073,0.004273481261301577,0.004097381706267278,9.531916490479464e-05,0.00017609955503429878
2024-11-19,0.004248418150665839,0.0043003098994374,0.0036554827170298676,0.000592935433635971,0.0006448271824075324
2024-11-20,-4.2474209640352834e-05,4.30158300058043e-06,0.00033869381016549127,-0.0003811680198058441,-0.00033439222716491083
2024-11-21,0.004999214109246079,0.005309985834476135,0.0053683415882601615,-0.0003691274790140822,-5.83557537840269e-05
2024-11-22,0.0034039302409330967,0.0035537967281767334,0.003099488375636561,0.0003044418652965357,0.00045430835254017246
2024-11-25,0.0030024641245605813,0.003169989661895067,0.0033920479412503646,-0.0003895838166897833,-0.00022205827935529738
2024-11-26,0.006086070760085935,0.00593882231806542,0.005221376941263234,0.0008646938188227012,0.0007174453768021864
2024-11-27,-0.003825986412065136,-0.004039981885266688,-0.003029956675746681,-0.0007960297363184547,-0.0010100252095200067
2024-11-29,0.005772660712953071,0.005779522278252319,0.006212168654423644,-0.00043950794147057295,-0.00043264637617132506
2024-12-02,0.0024999414743698553,0.0027443867385168372,0.0017922584580638556,0.0007076830163059997,0.0009521282804529816
2024-12-03,0.0006825688413629516,0.0006572655072559795,0.0004638854809093651,0.00021868336045358647,0.0001933800263466144
2024-12-04,0.006236943508937517,0.006372552281512368,0.006209500212288388,2.744329664912913e-05,0.00016305206922398018
2024-12-05,-0.001546868788712526,-0.0017413201781655162,-0.00164570260080521,9.883381209268411e-05,-9.561757736030615e-05
2024-12-06,0.002592992420219387,0.0027387133115851117,0.0018957391595642026,0.0006972532606551846,0.0008429741520209091
2024-12-09,-0.00587915311786989,-0.005868430120027734,-0.005149626292031972,-0.0007295268258379175,-0.0007188038279957619
2024-12-10,-0.002840918296333498,-0.0031264945890055362,-0.0031091188730399955,0.00026820057670649735,-1.737571596554079e-05
2024-12-11,0.008334446975579437,0.008413744771395504,0.0077306637810579115,0.0006037831945215257,0.0006830809903375923
2024-12-12,-0.005364977454308814,-0.005350142314780793,-0.005152593115945736,-0.0002123843383630775,-0.00019754919883505691
2024-12-13,0.0001077995100960728,7.105590911105693e-05,-0.0001987246258569053,0.0003065241359529781,0.00026978053496796224
2024-12-16,0.004105388514269802,0.0041663121022999005,0.004269983995014881,-0.00016459548074507918,-0.00010367189271498056
2024-12-17,-0.0036684111725098665,-0.003743095841412372,-0.004119951004549094,0.0004515398320392274,0.00037685516313672174
2024-12-18,-0.02953063818768551,-0.029648634267541555,-0.029803473706515593,0.0002728355188300821,0.00015483943897403804
2024-12-19,-0.001033441947181717,-0.0011249037653348313,-0.000306999319557244,-0.0007264426276244729,-0.0008179044457775873
2024-12-20,0.010951674957825475,0.01107647348575334,0.01201088957923413,-0.0010592146214086547,-0.0009344160934807895
2024-12-23,0.007635240699333465,0.00763677123442334,0.005988323763746806,0.0016469169355866594,0.0016484474706765341
2024-12-24,0.011114025188163072,0.011075652539597235,0.011115065448212613,-1.0402600495416914e-06,-3.94129086153782e-05
2024-12-26,-0.0002940215381893741,-0.00030330591444814467,6.652365111459169e-05,-0.00036054518930396577,-0.00036982956556273636
2024-12-27,-0.011025205569749784,-0.011036858295609407,-0.010526513060112985,-0.0004986925096367983,-0.0005103452354964216
2024-12-30,-0.010624300405792401,-0.010704021053204277,-0.011411712672685148,0.000787412266892747,0.000707691619480871
2024-12-31,-0.004343586031372296,-0.004352470056848567,-0.0036379457138790983,-0.000705640317493198,-0.000714524342969469
2025-01-02,-0.002101042809026935,-0.002060095147967942,-0.002457043731384778,0.0003560009223578433,0.0003969485834168364
2025-01-03,0.012818014095108408,0.01291184370458332,0.012503472598431431,0.0003145414966769771,0.00040837110615188875
2025-01-06,0.005817177796377248,0.005960678790003677,0.005760666087019084,5.651170935816376e-05,0.0002000127029845927
2025-01-07,-0.011485338943227355,-0.011478857768164428,-0.011304118200672453,-0.00018122074255490228,-0.00017473956749197543
2025-01-08,0.001429481423406155,0.0013479334939786335,0.0014609389751862878,-3.1457551780132795e-05,-0.00011300548120765424
2025-01-10,-0.01523042220330787,-0.015325522567097776,-0.015267481874933542,3.705967162567249e-05,-5.8040692164234436e-05
2025-01-13,0.0013880326967313456,0.0012518197027173732,0.0015505471876331445,-0.00016251449090179892,-0.0002987274849157713
2025-01-14,0.00078181012657101,0.0009530829675062066,0.0013758227325151307,-0.0005940126059441206,-0.00042273976500892404
2025-01-15,0.018848491615060182,0.018793951180634698,0.01818998067369071,0.000658510941369473,0.0006039705069439891
2025-01-16,-0.002456217867419669,-0.0024011476627525995,-0.001922965434359436,-0.0005332524330602332,-0.0004781822283931635
2025-01-17,0.010150673768349223,0.010208110268230526,0.010039847926063716,0.00011082584228550713,0.0001682623421668094
2025-01-21,0.008733590110936301,0.008847420944701668,0.00915337711919939,-0.00041978700826308946,-0.00030595617449772315
2025-01-22,0.0061785519932659036,0.006363650802496662,0.005621571292272476,0.0005569807009934277,0.0007420795102241863
2025-01-23,0.005403475768974247,0.005368862311007728,0.005458124141488607,-5.464837251436053e-05,-8.926183048087958e-05
2025-01-24,-0.0027856197601427166,-0.002887992648849188,-0.002919379805443101,0.00013376004530038423,3.138715659391266e-05
2025-01-27,-0.014727420137492448,-0.015079381116701108,-0.014145267289494612,-0.0005821528479978359,-0.0009341138272064963
2025-01-28,0.00949491913178282,0.009508804432984968,0.008592344588856049,0.000902574542926771,0.0009164598441289192
2025-01-29,-0.004770050654616499,-0.004737275207680892,-0.004483022040526308,-0.00028702861409019096,-0.00025425316715458387
2025-01-30,0.005086049013037295,0.005193611800964054,0.005367181849862845,-0.0002811328368255506,-0.00017357004889879176
2025-01-31,-0.004941333767377871,-0.004886606338743236,-0.005321847370101107,0.00038051360272323576,0.00043524103135787143
2025-02-03,-0.007649064495350665,-0.007708866598003171,-0.006729751225148517,-0.0009193132702021477,-0.0009791153728546543
2025-02-04,0.007358368295861144,0.007454149295128665,0.006708327541154135,0.0006500407547070089,0.0007458217539745293
2025-02-05,0.0037120174012761904,0.003863754476502494,0.004054706329101654,-0.00034268892782546344,-0.00019095185259915964
2025-02-06,0.0037638339146094943,0.0036570326331685126,0.003475613674087885,0.0002882202405216092,0.00018141895908062745
2025-02-07,-0.009511168511178406,-0.009463052800923778,-0.009153582388062631,-0.00035758612311577453,-0.00030947041286114724
2025-02-10,0.00698595440820335,0.0071032629796340405,0.006791192125803924,0.00019476228239942613,0.0003120708538301162
2025-02-11,0.00040326513577302345,0.0002899927779611372,0.000760531944440368,-0.00035726680866734453,-0.00047053916647923075
2025-02-12,-0.002498847659753713,-0.0024982802322468735,-0.0032214928773622864,0.0007226452176085736,0.0007232126451154129
2025-02-13,0.010545865895794438,0.010602439550266036,0.010557465543251876,-1.1599647457437648e-05,4.4974007014159795e-05
2025-02-14,0.00015011634717209608,0.00016683242482583763,-4.9152160770615794e-05,0.00019926850794271188,0.00021598458559645342
2025-02-18,0.0025974546354877396,0.0028516666286315757,0.002935868815777898,-0.0003384141802901582,-8.420218714632211e-05
2025-02-19,0.002210337790405343,0.002206885783842515,0.0023550445617528393,-0.00014470677134749638,-0.00014815877791032406
2025-02-20,-0.004088661690014657,-0.004205733892608568,-0.004160464644991091,7.180295497643402e-05,-4.526924761747743e-05
2025-02-21,-0.016898639522699273,-0.017197948414505542,-0.01710398133557789,0.00020534181287861636,-9.396707892765296e-05
2025-02-24,-0.005080505206058791,-0.005200504143946911,-0.0045505827357145145,-0.0005299224703442761,-0.0006499214082323962
2025-02-25,-0.004881014037416935,-0.0050196173361989095,-0.004973053296503771,9.203925908683568e-05,-4.6564039695138476e-05
2025-02-26,0.00015606739719244335,0.00036960914117752325,0.0005046465936875411,-0.0003485791964950977,-0.0001350374525100178
2025-02-27,-0.016204000944579612,-0.01653340503895817,-0.01596193074154484,-0.0002420702030347735,-0.0005714742974133324
2025-02-28,0.016255836326591444,0.016050985544056554,0.015605821812948895,0.0006500145136425495,0.00044516373110765894
2025-03-03,-0.017678503023611042,-0.017863625377522233,-0.01752007925928789,-0.0001584237643231512,-0.0003435461182343426
2025-03-04,-0.012164679632585763,-0.011977370021414415,-0.011836893452684794,-0.00032778617990096917,-0.00014047656872962118
2025-03-05,0.011123187059973816,0.01115286829377454,0.010747808210532117,0.0003753788494416984,0.0004050600832424221
2025-03-06,-0.01788351961520764,-0.018118097439641333,-0.017751102879487224,-0.00013241673572041493,-0.00036699456015410956
2025-03-07,0.00562149350278427,0.005797494971273353,0.0056047548786040124,1.6738624180257476e-05,0.00019274009266934036
2025-03-10,-0.02712036824893355,-0.02729953921146255,-0.02663534370144982,-0.00048502454748372906,-0.0006641955100127293
2025-03-11,-0.007487488333287875,-0.007438379316393794,-0.008313178432945767,0.0008256900996578918,0.0008747991165519728
2025-03-12,0.005137403712962857,0.005235969559694699,0.005306776431826643,-0.0001693727188637863,-7.080687213194443e-05
2025-03-13,-0.014041272483589653,-0.014103917198146212,-0.01333052797936185,-0.0007107445042278029,-0.0007733892187843615
2025-03-14,0.02160316583626929,0.021781402373001996,0.02065582868057092,0.0009473371556983703,0.0011255736924310755
2025-03-17,0.006391029172377883,0.006620474068629616,0.007711215109664327,-0.0013201859372864435,-0.0010907410410347105
2025-03-18,-0.010721767184233889,-0.010761521145458426,-0.010808446655089399,8.667947085551006e-05,4.6925509630972584e-05
2025-03-19,0.010955838127979293,0.010995559619100221,0.010890895685803592,6.494244217570069e-05,0.00010466393329662885
2025-03-20,-0.0017359899976055737,-0.0018827406099056676,-0.002891692811274549,0.001155702813668975,0.0010089522013688812
2025-03-21,0.0009426930432042506,0.0009309934810440111,0.0003298107530131933,0.0006128822901910573,0.0006011827280308178
2025-03-24,0.01771735577802319,0.01781774226836954,0.017908555198050014,-0.0001911994200268219,-9.081292968047411e-05
2025-03-25,0.0016192950982655732,0.001600018532463541,0.0024037742901859005,-0.0007844791919203273,-0.0008037557577223594
2025-03-26,-0.011276639714995955,-0.011427493712826114,-0.011938126986071662,0.0006614872710757076,0.0005106332732455476
2025-03-27,-0.0033147604648084213,-0.003521352191798572,-0.0026556432337285774,-0.0006591172310798439,-0.0008657089580699946
2025-03-28,-0.019678725248653953,-0.01975738169383777,-0.020138390607440493,0.00045966535878654013,0.0003810089136027234
2025-03-31,0.005458816923203228,0.0053262203973860394,0.00671277169810125,-0.0012539547748980215,-0.0013865513007152103
2025-04-01,0.0038388056475208874,0.0038795180266721686,0.002824468752555598,0.0010143368949652896,0.0010550492741165708
2025-04-02,0.006681781698205074,0.0067584216228053174,0.00632832407041195,0.00035345762779312364,0.0004300975523933671
2025-04-03,-0.04847783545567283,-0.04902732159811993,-0.04928069709227745,0.0008028616366046182,0.0002533754941575206
2025-04-04,-0.05965986968648808,-0.05986470038335996,-0.05854306726048053,-0.0011168024260075488,-0.0013216331228794315
2025-04-07,-0.00212507364197174,-0.0018137535415505967,-0.0017811321197329644,-0.0003439415222387756,-3.2621421817632295e-05
2025-04-08,-0.01571594245602327,-0.015923960641575537,-0.01566283611567232,-5.310634035095296e-05,-0.0002611245259032183
2025-04-09,0.09563810486409037,0.09636395679758726,0.10501934995636097,-0.009381245092270604,-0.008655393158773714
2025-04-10,-0.034335317349950774,-0.034703317207847216,-0.04381910665097133,0.009483789301020555,0.009115789443124113
2025-04-11,0.018326974782000308,0.018256040296323602,0.017842825299162257,0.0004841494828380505,0.0004132149971613451
2025-04-14,0.007804707066385769,0.007874595658873374,0.009701552505080091,-0.0018968454386943216,-0.001826956846206717
