ticker,weight_%
A,0.08895234165
AAPL,7.273315949192
ABBV,0.716073714122
ABNB,0.114565015198
ABT,0.407305765114
ADBE,0.471393704491
ADI,0.234507148676
ADM,0.058653381102
ADP,0.231705243668
ADSK,0.121870523604
AEE,0.047913538576
AEP,0.112107711057
AES,0.029282978674
AFL,0.115704186813
AIG,0.096825246034
AIZ,0.021159205794
AJG,0.126578380619
AKAM,0.031405925461
ALB,0.022853391905
ALGN,0.036656283536
ALL,0.102828642518
AMAT,0.343508041138
AMD,0.545138826129
AME,0.081625788429
AMGN,0.355366306681
AMP,0.094725331492
AMT,0.223036265158
AMTM,0.008292236869
AMZN,3.573449048423
AOS,0.022129645958
APA,0.018578282929
APD,0.135915388164
APH,0.161130186072
ARE,0.037964482143
ATO,0.044205944007
AVB,0.065698263135
AVGO,1.648515539245
AVY,0.036487880057
AWK,0.058516634517
AXON,0.058892048374
AXP,0.312747156338
AZO,0.11048053577
BA,0.182743032405
BAC,0.549883792744
BALL,0.042331072472
BAX,0.039787375109
BBWI,0.014632941185
BBY,0.041641425756
BDX,0.14308427366
BEN,0.01276727836
BF/B,0.018519626329
BIIB,0.057980061982
BK,0.108888614575
BKNG,0.289836126001
BKR,0.073737931427
BLDR,0.046364955546
BMY,0.215390529673
BR,0.051535806207
BRK/B,1.730905956163
BRO,0.050371074254
BSX,0.253395308867
BWA,0.016971405393
BX,0.226404804758
BXP,0.024008192754
C,0.245223597744
CAG,0.031977300585
CAH,0.055341013653
CARR,0.138758125111
CAT,0.389286457825
CBOE,0.04402267007
CBRE,0.076996091528
CCI,0.105854188702
CCL,0.03833241565
CDNS,0.152373537751
CDW,0.06207718219
CE,0.030496212964
CEG,0.166937191605
CF,0.031781639965
CFG,0.037804583111
CHD,0.052638398736
CHRW,0.026577399259
CHTR,0.064581293088
CI,0.198870484
CINF,0.043667203265
CL,0.174172537644
CLX,0.041432320413
CMCSA,0.331328146492
CME,0.163142970398
CMG,0.162026724954
CMI,0.091126449751
CMS,0.043323397336
CNC,0.08131101884
CNP,0.039369802034
COF,0.117399084564
COO,0.045108534003
COP,0.251029483447
COR,0.08062656759
COST,0.806980882989
CPAY,0.044595310049
CPB,0.019792222717
CPRT,0.094219349729
CPT,0.027050994149
CRL,0.020873254667
CRM,0.54444707156
CRWD,0.13296324458
CSCO,0.440261077256
CSGP,0.063486289419
CSX,0.137461756036
CTAS,0.144839920104
CTRA,0.036356628023
CTSH,0.078548553839
CTVA,0.083565265622
CVS,0.1624199838
CVX,0.514334045395
CZR,0.018538945938
D,0.099547229491
DAL,0.066876081315
DD,0.076390035433
DE,0.219607930558
DECK,0.049918714465
DELL,0.070026813858
DG,0.038188721661
DGX,0.035491587569
DHI,0.114946139607
DHR,0.36694260928
DIS,0.358204947504
DLR,0.102261615371
DLTR,0.02917273522
DOC,0.033050198893
DOV,0.054118016505
DOW,0.07862451965
DPZ,0.030910429771
DRI,0.039926698092
DTE,0.054584554022
DUK,0.18277051064
DVA,0.015529991231
DVN,0.050300457622
DXCM,0.0551605568
EA,0.070817091268
EBAY,0.065374292353
ECL,0.132760211096
ED,0.07394640581
EFX,0.07466283918
EIX,0.069062301278
EL,0.047694984496
ELV,0.247470752737
EMN,0.026873226741
EMR,0.128610260367
ENPH,0.031429912024
EOG,0.14352180016
EPAM,0.023278878835
EQIX,0.173046684785
EQR,0.052163228085
EQT,0.044690691761
ERIE,0.027663263009
ES,0.049940038724
ESS,0.03895243891
ETR,0.057779511906
EVRG,0.029282855613
EW,0.081625393491
EXC,0.083261273402
EXPD,0.03807583689
EXPE,0.037879483826
EXR,0.078413139543
F,0.084659921511
FANG,0.06631995504
FAST,0.083974752556
FCX,0.147282477635
FDS,0.035900289995
FDX,0.126652266272
FE,0.046676758095
FFIV,0.026343422547
FICO,0.097733627198
FIS,0.093824000654
FISV,0.212367183804
FITB,0.059535387672
FMC,0.016903639748
FOX,0.010511473697
FOXA,0.019523662508
FRT,0.017755114686
FSLR,0.054826730705
FTNT,0.101093896274
FTV,0.056775668481
GD,0.160018722819
GDDY,0.045380512042
GE,0.419863900076
GEHC,0.087999756027
GEN,0.03050717812
GEV,0.143878103316
GILD,0.214330015389
GIS,0.084404867244
GL,0.019533463935
GLW,0.07138311987
GM,0.103479654738
GNRC,0.019615972091
GOOG,1.648639274664
GOOGL,1.994976963507
GPC,0.039955463976
GPN,0.053508943148
GS,0.321046631595
GWW,0.094745281528
HAL,0.052659434506
HAS,0.019457548469
HBAN,0.043840361195
HCA,0.155090345537
HD,0.824861241577
HIG,0.07076565055
HII,0.021283362329
HLT,0.116628186026
HON,0.276396936015
HPE,0.054601064772
HPQ,0.072075177361
HRL,0.018914580662
HSIC,0.018969980211
HST,0.025385398577
HSY,0.058153170105
HUBB,0.047232586298
HUM,0.078306751085
HWM,0.08402142854
IBM,0.418019173797
ICE,0.18937332802
IDXX,0.085413401777
IEX,0.033352697065
IFF,0.055086986491
INCY,0.021694510248
INTC,0.205547811647
INTU,0.356331343819
INVH,0.041248680669
IP,0.034844425445
IQV,0.084268022271
IR,0.081327072593
IRM,0.071575380576
ISRG,0.357806307557
IT,0.080158312861
ITW,0.145380060006
J,0.033657482361
JBHT,0.028501549192
JBL,0.027915108549
JKHY,0.026427401827
JNJ,0.800871377316
JPM,1.231650070592
KDP,0.081401927033
KEY,0.031921038542
KEYS,0.056962111757
KHC,0.063630296148
KIM,0.032140072506
KKR,0.180823965767
KLAC,0.213730813784
KMB,0.098389638913
KMI,0.087583651882
KMX,0.024799693892
KO,0.57218764062
KR,0.078127291953
KVUE,0.090959335876
L,0.029570920327
LDOS,0.045080966421
LEN,0.093037283884
LH,0.038516388342
LHX,0.092663387432
LKQ,0.021578090644
LLY,1.434803530672
LMT,0.254627903845
LNT,0.031963211672
LOW,0.316918180064
LULU,0.064082442114
LUV,0.036452346068
LVS,0.036535232996
LW,0.019101472338
LYV,0.035207579645
MA,0.836360017208
MAA,0.038135708652
MAR,0.119282284812
MAS,0.03762031072
MCD,0.448385485855
MCHP,0.088447312253
MCK,0.131626251123
MCO,0.152595493107
MDLZ,0.202063249163
MET,0.099632894174
META,2.567620525657
MGM,0.018530210288
MHK,0.017286779377
MKC,0.042593065723
MKTX,0.019850861649
MLM,0.067541706911
MMM,0.15420261578
MNST,0.075552866767
MO,0.178814317697
MOH,0.041468108817
MOS,0.017521836995
MPC,0.111950801241
MPWR,0.092573344411
MRK,0.59090591998
MRNA,0.046416032181
MRSH,0.225268688458
MS,0.26663879563
MSCI,0.09411393642
MSFT,6.566774536397
MSI,0.154019035674
MTB,0.061071691258
MTCH,0.020038127723
MTD,0.065225485699
MU,0.236123238598
NDAQ,0.062037173692
NDSN,0.029338793379
NEE,0.356603509547
NEM,0.125930388684
NFLX,0.624869630729
NI,0.031909649956
NKE,0.218082825229
NOC,0.149062268552
NOW,0.378282118863
NRG,0.038608480069
NSC,0.115359724219
NTAP,0.05213093529
NTRS,0.037276731973
NUE,0.073268477387
NVDA,6.133533052424
NVR,0.061899380635
NWS,0.00644175911
NWSA,0.02068728418
O,0.113404515591
ODFL,0.076915659296
OKE,0.109290501752
OMC,0.041530964145
ON,0.06386138304
ORCL,0.559109467849
ORLY,0.137145234933
OTIS,0.085487054925
OXY,0.071258637236
PANW,0.227257923822
PAYC,0.016649259837
PAYX,0.088314510047
PCAR,0.106220516026
PCG,0.086769945646
PEG,0.091256615636
PEP,0.479606076585
PFE,0.336734178271
PFG,0.037583626595
PG,0.837014959923
PGR,0.305159810224
